Attraction Name,username,rating,content,time,image,UserURL,
Garden by the bay,clare_zz,4,在金沙湾公园里的一个室内花穹，阳光顶篷有空调，新加坡常年阳光暴晒所以一个室内花穹让游客可以尽情观赏美丽的花卉植物而避免暴晒，雨林是另一个室内空间，每季会推出一个主题，这一季的是阿凡达体验，小朋友会很喜欢。套票人民币264/人，携程买票凭电子二维码入园还是比较方便哒,18/12/23 4:38,5,https://sg.trip.com/review/gardens-by-the-bay-94795-180119011?locale=en-SG,
Garden by the bay,M28***44,4,在金沙酒店附近，节假日有灯光秀，花园可以逛逛，植物很多，部分场馆收费，可按需游玩。,7/8/23 5:49,0,https://sg.trip.com/review/gardens-by-the-bay-94795-178178779?locale=en-SG,
Garden by the bay,Anonymous User,4,地理位置很不好找，公共交通不方便，除非打车。园林维护还不错，多些中文注释就更好了，整体中规中矩，非植物爱好者去一次足矣。,4/8/23 13:28,1,https://sg.trip.com/review/gardens-by-the-bay-94795-178137275?locale=en-SG,
Garden by the bay,Anonymous User,5,坐落于新加坡中央商业区-滨海湾的黄金地段，占地101公顷，汇集了世界各地的特色植物和花卉，妥妥展示了新加坡&ldquo;花园城市&rdquo;的精髓！🏖️🌺,16/12/23 16:41,2,https://sg.trip.com/review/gardens-by-the-bay-94795-180085478?locale=en-SG,
Garden by the bay,yan***bs,5,坡国人工打造的室内花园，空间设计感十分精巧，热带的绿植多样，场景布局也很有特色，打卡拍照非常不错,20/7/23 21:13,0,https://sg.trip.com/review/gardens-by-the-bay-94795-177676565?locale=en-SG,
Garden by the bay,yan***bs,5,坡国的滨海湾花园虽说是人造景观，但不得不说确实设计的很精巧别致，处处皆景，花卉植物品种非常多样，立体空间的设计也很巧妙，观感挺不错的，推荐打卡拍照,16/7/22 0:41,0,https://sg.trip.com/review/gardens-by-the-bay-94795-171569175?locale=en-SG,
Garden by the bay,yan***bs,5,坡国的滨海湾花园设计很有特色，里面各种各样的热带植物品种，造型独特，很适合打卡,19/4/23 22:49,0,https://sg.trip.com/review/gardens-by-the-bay-94795-175563157?locale=en-SG,
Garden by the bay,320***25,4,城市花园，景观非常震撼,16/11/23 18:01,1,https://sg.trip.com/review/gardens-by-the-bay-94795-179801476?locale=en-SG,
Garden by the bay,mbgg2797,5,夏天里面的清凉去处，花很漂亮，值得一玩,4/8/23 2:23,0,https://sg.trip.com/review/gardens-by-the-bay-94795-178128304?locale=en-SG,
Garden by the bay,jieni410,5,外面的超级树也很漂亮，值得安排半天时间,6/10/23 15:54,1,https://sg.trip.com/review/gardens-by-the-bay-94795-179282906?locale=en-SG,
Garden by the bay,Anonymous User,5,多种气候区的花草树木，很有意思！,2/8/23 7:31,0,https://sg.trip.com/review/gardens-by-the-bay-94795-178103186?locale=en-SG,
Garden by the bay,M24***05,4,多肉植物展建议别去我泱泱大国啥植物没有啊,3/10/23 13:32,0,https://sg.trip.com/review/gardens-by-the-bay-94795-179239596?locale=en-SG,
Garden by the bay,Katyyy,5,多麼令人驚嘆的植物展覽！裡面空調很給力，完全適合在那裡度過一個炎熱的下午。我花了大約 2個小時享受繁茂的物種。不要錯過這個地方！,27/5/23 1:06,9,https://sg.trip.com/review/gardens-by-the-bay-94795-175958509?locale=en-SG,
Garden by the bay,Chloe 123,5,夜晚燈光表演有2場有 8:45及7:45非常之值得去 及人多遊客打卡之地,10/2/23 8:11,1,https://sg.trip.com/review/gardens-by-the-bay-94795-174871889?locale=en-SG,
Garden by the bay,Anonymous User,5,大家可以在花穹欣赏到来自不同栖息地的独特植物&mdash;&mdash;从地中海穿越到南非大草原和干旱大沙漠，环球旅行不再是一场虚幻的梦！科技产品，还不错！,16/12/23 16:30,2,https://sg.trip.com/review/gardens-by-the-bay-94795-180085461?locale=en-SG,
Garden by the bay,Anonymous User,5,太值得一去了，花穹，云雾林这两个室内植物园令人震撼。遗憾的是因为下雨，没来得及去看更多的景点，期待下次再来。,18/12/23 13:21,9,https://sg.trip.com/review/gardens-by-the-bay-94795-180121441?locale=en-SG,
Garden by the bay,Mel***ng,5,太好玩了，孩子既好奇又兴奋看到瀑布和珍奇植物，值得二刷！,7/8/23 12:30,0,https://sg.trip.com/review/gardens-by-the-bay-94795-178185350?locale=en-SG,
Garden by the bay,Anonymous User,5,太美了，也太大了，还有太冷了最好带件衣服，腿都酸了也舍不得走,31/7/23 14:09,0,https://sg.trip.com/review/gardens-by-the-bay-94795-177885251?locale=en-SG,
Garden by the bay,幸福范,5,太美了，真不愧是花园城市。,26/11/23 10:47,0,https://sg.trip.com/review/gardens-by-the-bay-94795-179921390?locale=en-SG,
Garden by the bay,Anonymous User,5,奇幻花园(Floral Fantasy)占地1500平方米，由四个风格各异的主题花园构成，花园内还设有4D观影厅。在这里，将能获得视觉、听觉、嗅觉和触觉上的四重享受，开启一段奇幻探索之旅。,23/12/23 14:26,2,https://sg.trip.com/review/gardens-by-the-bay-94795-180152130?locale=en-SG,
Garden by the bay,Anonymous User,5,奇幻花园(Floral Fantasy)占地1500平方米，由四个风格各异的主题花园构成，花园内还设有4D观影厅。在这里，将能获得视觉、听觉、嗅觉和触觉上的四重享受，开启一段奇幻探索之旅。,16/12/23 16:20,3,https://sg.trip.com/review/gardens-by-the-bay-94795-180085408?locale=en-SG,
Garden by the bay,Anonymous User,5,奇幻花园（Floral Fantasy）是滨海湾花园的人气景点，我感觉拍婚纱在这里会很漂亮，花环，花球，花海，真的很美。非常推荐！,15/12/23 13:41,2,https://sg.trip.com/review/gardens-by-the-bay-94795-180080199?locale=en-SG,
Garden by the bay,Anonymous User,5,奇幻花园（Floral Fantasy）是滨海湾花园的人气景点，风格各异的四大主题景观将花卉、艺术和科技相结合，创造出梦里才会出现的美景。天花板上混合悬挂着超过1.5万朵鲜切花和干花，让您花团锦簇迎新年。,15/12/23 13:40,3,https://sg.trip.com/review/gardens-by-the-bay-94795-180080202?locale=en-SG,
Garden by the bay,悠莜琦琦,4,奇幻花园挺漂亮的，适合网红打卡。小宝很臭美，摆了pos，拍拍照片。,27/10/23 4:33,0,https://sg.trip.com/review/gardens-by-the-bay-94795-179548448?locale=en-SG,
Garden by the bay,悠莜琦琦,4,奇幻花园是新出的景点，以前只知道云雾林和花穹。地方不大，一个小时就能玩好，主要就是拍拍照啥的，网红打卡地嘛！,27/10/23 13:32,0,https://sg.trip.com/review/gardens-by-the-bay-94795-179552989?locale=en-SG,
Garden by the bay,NanJDMM,5,奇幻花园站滨海湾花园售票处旁边，也是室内的，地方不算大，但确实很漂亮，全是五颜六色的鲜花装饰，还看到有人在里面拍婚纱照。门票会通过邮件发过来，保存图片直接扫码就能进去了，很方便,2/7/23 15:12,0,https://sg.trip.com/review/gardens-by-the-bay-94795-177402902?locale=en-SG,
Garden by the bay,M46***93,5,奇幻花园超级好看，各种奇花异草搭配到一起如梦如画。正好碰到有人在这里拍婚纱照，想来照片一定很好看。整个花园不大，但是有各种花做的造型，都拍下来也要一些时间。奇幻花园位于滨海湾花园的中间位置，靠近金沙，外观不怎么起眼，里面别有洞天。强烈推荐！,23/11/23 11:17,5,https://sg.trip.com/review/gardens-by-the-bay-94795-179870033?locale=en-SG,
Garden by the bay,Anonymous User,5,奇幻花园里到处是形态各异的鲜花绿植，不仅有好看又好拍的园艺装置，还有科技感十足又梦幻的雨林景观。打卡第一步，先到网红摄影地花之舞(Dance)，站在布满&ldquo;鲜花瀑布&rdquo;的穹顶之下拍一张美美的照片，接着再去花之雨(Waltz)、花之影(Drift)感受不同形式的花卉艺术之美,15/12/23 13:37,3,https://sg.trip.com/review/gardens-by-the-bay-94795-180080155?locale=en-SG,
Garden by the bay,悠莜琦琦,4,奇幻花园里展示着许多花艺雕塑，走在其中彷佛进入奇幻世界，悬空的彩色花束无论从哪个角度都非常好拍！里面摆放的植物造型非常好看。,4/11/23 16:37,1,https://sg.trip.com/review/gardens-by-the-bay-94795-179653271?locale=en-SG,
Garden by the bay,Anonymous User,5,好。好友及家庭出游，很棒的体验。,5/2/24 12:59,0,https://sg.trip.com/review/gardens-by-the-bay-94795-180639811?locale=en-SG,
Garden by the bay,Anonymous User,5,好好非常好,14/8/23 3:53,0,https://sg.trip.com/review/gardens-by-the-bay-94795-178288724?locale=en-SG,
Garden by the bay,M29***99,5,好玩，强烈推荐,25/9/23 14:01,0,https://sg.trip.com/review/gardens-by-the-bay-94795-179130716?locale=en-SG,
Garden by the bay,M30***17,5,好玩好看，购票方便,7/10/23 8:55,0,https://sg.trip.com/review/gardens-by-the-bay-94795-179289408?locale=en-SG,
Garden by the bay,_M1***77,5,好玩的 而且还可以避暑,22/12/23 4:34,0,https://sg.trip.com/review/gardens-by-the-bay-94795-180142206?locale=en-SG,
Garden by the bay,芒果和皮皮,5,好美好好看，尤其是阿凡达主题的云顶花房，太美了。里面呆着很舒服，湿度温度都刚刚好，进去就不想出来了哈哈。对了里面是一条路走到头不能走回头路，要注意哦,4/4/23 4:53,8,https://sg.trip.com/review/gardens-by-the-bay-94795-175401024?locale=en-SG,
Garden by the bay,勇者无敌66666,5,好贵啊啊啊啊啊啊,4/10/23 12:25,0,https://sg.trip.com/review/gardens-by-the-bay-94795-179253648?locale=en-SG,
Garden by the bay,M24***05,4,如今的新加坡 只能说 跟十几年二十年的新加坡没有什么不同只能说新加坡还是那个新加坡 但是中国不是那个中国了大概看起来是国内二线水准的样子吧不讨论人均经济 论趣味性 真的很普通,3/10/23 13:34,0,https://sg.trip.com/review/gardens-by-the-bay-94795-179239614?locale=en-SG,
Garden by the bay,Anonymous User,4,如果你是住在金沙酒店或是会先到金沙酒店逛街的人，也可以选择直接从金沙酒店内的通道走路至滨海湾花园的天空树地区，沿路都有指示非常好认。,11/11/23 5:40,2,https://sg.trip.com/review/gardens-by-the-bay-94795-179735476?locale=en-SG,
Garden by the bay,Anonymous User,5,如果只能来一次，那就在下午 4 点左右到达滨海湾花园。入场后直接前往花穹和云雾森林。花两到三个小时探索这两座室内花园，在自然光下欣赏五颜六色的花草后，在晚上 7 点左右走去擎天树丛。,4/11/23 16:47,1,https://sg.trip.com/review/gardens-by-the-bay-94795-179653307?locale=en-SG,
Garden by the bay,Anonymous User,4,如果带孩子去只去云雾林就可以了，花穹逛起来小孩子不是很感兴趣，白天可以逛一逛，晚上才有灯光秀，灯光秀是免费的，直接在外面就可以看了,16/8/23 14:20,0,https://sg.trip.com/review/gardens-by-the-bay-94795-178330797?locale=en-SG,
Garden by the bay,Anonymous User,4,如果想要获得更好的视野，还可以登上最高处的擎天树观景台(Supertree Observatory)。在这里，不仅可以将滨海湾花园里的美景尽收眼底，还能俯瞰到整个滨海湾区的景观。,16/12/23 16:43,2,https://sg.trip.com/review/gardens-by-the-bay-94795-180085417?locale=en-SG,
Garden by the bay,Anonymous User,5,孩子享受植物气息之中，虽然之前在北京已经去过世界花卉大观园，但是不同的场景、相同的植物也会感受不同；云雾林阿凡达主题也让孩子很惊喜，后面从上而下的沉浸式体验，也让孩子惊呼植物园还可以这么玩,16/8/23 8:38,0,https://sg.trip.com/review/gardens-by-the-bay-94795-178325887?locale=en-SG,
Garden by the bay,Anonymous User,4,室内会非常的冷建议带个外套🧥哦✅逛完室内景点大概在7:30左右可以看灯光秀。🚗交通:乘坐地铁CE线至 bayfront站下车。🕐开放时间：户外花园5:00-次日2:00，其他区域 9:00-21:00,9/11/23 5:18,1,https://sg.trip.com/review/gardens-by-the-bay-94795-179719724?locale=en-SG,
Garden by the bay,E01***87,5,室内馆好玩，但室外区域不可忽略哦，也很值得花时间好好玩。一定要带充电宝,26/9/23 7:22,4,https://sg.trip.com/review/gardens-by-the-bay-94795-179135281?locale=en-SG,
Garden by the bay,鸽子鹭鸶,5,室外炎炎，非常适合下午或上午打卡花穹加云雾林👍👍👍👍👍👍携程买票可以得到二维码直接扫码入园，不用排队买票很好。花穹里面很多植物和花很奇特，但云雾林的空中小径和阿凡达体验更出彩一筹,6/10/23 12:54,3,https://sg.trip.com/review/gardens-by-the-bay-94795-179281250?locale=en-SG,
Garden by the bay,M32***14,5,对这种天气出行的话，这里就非常友好，里面很凉快，空气清新、环境优美，携程可以买当天的门票，不用预约，扫码直接进。喜欢拍照的，这里拍照也很好看呀。,13/7/23 16:09,7,https://sg.trip.com/review/gardens-by-the-bay-94795-177581522?locale=en-SG,
Garden by the bay,图利亚拉春申君,5,小朋友喜欢,7/10/23 7:49,0,https://sg.trip.com/review/gardens-by-the-bay-94795-179288651?locale=en-SG,
Garden by the bay,Anonymous User,3,就体验一下环顾新加坡的感觉，我们当天下着小雨，连唯一的拍照体验也不是很好,5/8/23 11:22,0,https://sg.trip.com/review/gardens-by-the-bay-94795-178151548?locale=en-SG,
Garden by the bay,爱走的小莫,5,巨大的室内花园，一边类似是植物展，另外一边就像丛林了，去的时候是阿凡达主题，还蛮不错的。虽然是玻璃盖场馆，但空调开得超足，很凉快。下午天气热的时候可以来逛逛这，交通挺便利，挨着金沙酒店，也挨着那个巨大树丛。,25/11/23 1:05,3,https://sg.trip.com/review/gardens-by-the-bay-94795-179876783?locale=en-SG,
Garden by the bay,有钱的狮子🦁️,5,已经不是第一次来了，不同往常的热带植物园，这里很凉快，有空调让人参观起来很安逸。可以慢慢欣赏这些漂亮的花花草草，登顶有电梯，一点都不累。,27/9/23 17:27,6,https://sg.trip.com/review/gardens-by-the-bay-94795-179145916?locale=en-SG,
Garden by the bay,NanJDMM,5,带二维码的门票很快发送到邮箱，保存为图片后直接扫码就能进，很方便，云雾森林很壮观，花穹也很漂亮，馆内温度很舒服，两馆边上有一家shake shack，正好午饭也解决了。小朋友最喜欢的还是滨海湾花园里免费的儿童戏水乐园，放肆玩水，太开心了，,2/7/23 7:26,6,https://sg.trip.com/review/gardens-by-the-bay-94795-177397319?locale=en-SG,
