hotel name,User Name,Country,Room Info,Stay Date,Traveller Type,Review Title,Rating,Happy Review,Unhappy Review,Review Date,Scraped At
One Farrer Hotel,Hui,Singapore,Mint Room,3 nights · September 2023,Group,happy n feel comfy,10,location,bind not able to control well,Reviewed: 3 October 2023,2024-02-10T11:55:29.051Z
One Farrer Hotel,Noyan,Netherlands,Mint Room,4 nights · September 2023,Solo traveller,Superb,9,Location of the hotel was very nice and rooms are very nice and clean. Metro just across the street easy access.,Did not find the breakfast good and definitely not worth the price.,Reviewed: 29 September 2023,2024-02-10T11:55:29.051Z
One Farrer Hotel,Peter,United Kingdom,Mint Room,5 nights · July 2023,Family,Very good,8,The swimming pool was excellent.,There were works going on by the pool which impacted on the outsie bar.,Reviewed: 28 September 2023,2024-02-10T11:55:29.051Z
One Farrer Hotel,Ahmed,Bangladesh,Mint Room,3 nights · September 2023,Couple,"Nice location, less crowded, staff were helpful and cooperative, etc but price seems high",8,Not tried this time,Not applicable,Reviewed: 27 September 2023,2024-02-10T11:55:29.051Z
One Farrer Hotel,Mohammad,Singapore,Mint Premier,1 night · September 2023,Couple,Very good,8,Great location,,Reviewed: 25 September 2023,2024-02-10T11:55:29.051Z
One Farrer Hotel,Lim,Singapore,Mint Room,1 night · September 2023,Solo traveller,very relaxing trip thanks,10,"convenient location, food is nice",no,Reviewed: 25 September 2023,2024-02-10T11:55:29.051Z
One Farrer Hotel,Helen,United Kingdom,Mint Premier,3 nights · September 2023,Family,Exceptional,10,Malic was an excellent waiter who was very attentive. The food was delicious. We loved the swimming pool.,Nothing,Reviewed: 22 September 2023,2024-02-10T11:55:29.051Z
One Farrer Hotel,Debra,United Kingdom,Skyline Studio,6 nights · September 2023,Couple,Superb,9,"Room was excellent, very clean, great viewPool was great, Sky lounge was lovely, staff very friendly",,Reviewed: 22 September 2023,2024-02-10T11:55:29.051Z
One Farrer Hotel,Kate,United Kingdom,Skyline Studio,6 nights · September 2023,Solo traveller,Exceptional,10,"Really nice hotel, was worried about the location before arriving but with the mrt station next door it was really convenient for exploring Singapore!Great comfortable hotel, the service in the club room is exceptional and so handy being able to pop in for drinks and snacks with nice food at meal times.The room was large and super comfortable.",,Reviewed: 21 September 2023,2024-02-10T11:55:38.610Z
One Farrer Hotel,Robert,Australia,Mint Room,6 nights · September 2023,Couple,Superb,9,"Room was nice. Pool and bar, including food was excellent",,Reviewed: 19 September 2023,2024-02-10T11:55:38.610Z
One Farrer Hotel,Paula,Australia,Mint Room,4 nights · September 2023,Couple,Room was comfortable for a couple visiting for the F1.,8,Located right next to Farrer Park MRT making it easy for us to travel into the city centre for the F1. Bed was comfortable and block out blinds are always a bonus.Pool is MASSIVE and temperature was great for swimming.,Our shower door probably needs to be resealed as it would leak quite a lot onto the bathroom floor soaking our floor mat each time. Perhaps a few more umbrellas around the pool would be nice too :),Reviewed: 19 September 2023,2024-02-10T11:55:38.610Z
One Farrer Hotel,Anthony,Australia,Mint Suite,1 night · September 2023,Family,Luxury Hotel in Little India,9,"We loved both pools.Very grateful for the early check in.Huge suite with two rooms, an extra powder room and panoramic views from the 14th floor (Mint Suite).Very close to the train station.A big shout out to Malek who was the most gracious host in the Sky Lounge for breakfast, lunch, dinner and drinks.",One Farrer Hotel (Little India) is obviously not downtown so you are a bit of a taxi or train ride from some of the central sights.,Reviewed: 17 September 2023,2024-02-10T11:55:38.610Z
One Farrer Hotel,Evangeline,Singapore,Mint Room,1 night · September 2023,Group,Very good,8,Close to train station. Friendly staff. Nice bed. Nice view.,Slightly worn out fixtures and slightly untidy/unclean.,Reviewed: 16 September 2023,2024-02-10T11:55:38.610Z
One Farrer Hotel,Davina,Singapore,Mint Room,3 nights · September 2023,Couple,Great customer service peaceful,10,Clean homely,Nothing at all,Reviewed: 15 September 2023,2024-02-10T11:55:38.610Z
One Farrer Hotel,Kate,United Kingdom,Mint Den,4 nights · September 2023,Couple,Superb,9,The pool is absolutely fantastic. The location is great next to the MRT station and very easy to get around the city. Killiney cafe next door which makes for a good value breakfast. Would highly recommend as a place to stay in Singapore.,We heard a lot of noise from other rooms but I think this was because families sharing multiple rooms were talking in the corridors.,Reviewed: 7 September 2023,2024-02-10T11:55:38.610Z
One Farrer Hotel,Lynda,New Zealand,Mint Den,4 nights · September 2023,Couple,"Modern, clean, great location and beautiful pool",8,"Great modern hotel with very comfy rooms, reasonably spacious and comfortable (this is the room with the extra lobby area with sofa bed) with room for luggage in said lobby area. Very clean and well maintained - only problem is there is no sound proofing from either the hallway or the adjoining rooms. good location and right at the Farrer Rd MRT station. Close to restaurants and shops the the City mall is only a few minutes walk. The pool is absolutely beautiful! Sparkling clean, beautifully maintained, huge, deep as well as shallow ends and the 'grounds' surrounding it are beautiful too. There's also a manned bar by the pool and plenty of tables and chairs.  All that is missing is some comfortable sun loungers - there are some loungers in shallow water in the pool but they're really uncomfortable to use. We recommend this hotel.",Lack of sound proofing from hallway and from adjoining rooms. Very loud families using the hallway and a domestic dispute in the neighbouring room late at night were enough to keep you from sleeping.The bed is hard like most asian beds.,Reviewed: 2 September 2023,2024-02-10T11:55:38.610Z
One Farrer Hotel,Andrew,Australia,Skyline Studio,3 nights · August 2023,Couple,Wonderful experience …. Yet again,10,"It was very clean , bed was comfortable , this was our second stay at this hotel and always will stay here when visiting Singapore. Highly recommended.",Nothing,Reviewed: 30 August 2023,2024-02-10T11:55:38.610Z
One Farrer Hotel,Lauren,United Arab Emirates,Mint Room,4 nights · August 2023,Couple,Great location!,9,Loved the location. Staff were super helpful and friendly. Restaurants nice.,The noise from the rooms next door was awful. The walls are paper thin and the noise from guests in the corridor and in their own rooms was unbearable at times and late at night too.,Reviewed: 29 August 2023,2024-02-10T11:55:38.610Z
One Farrer Hotel,Barnaby,United Kingdom,Mint Den,1 night · August 2023,Family,One night stay made better by amazing staff at the reception and an upgrade to an amazing room,10,It’s very modern and has great views of the city,Not much,Reviewed: 26 August 2023,2024-02-10T11:55:47.757Z
One Farrer Hotel,Christina,United States,Mint Room,5 nights · August 2023,Solo traveller,Very good,8,Kelsie at the front desk was great! Overall the property was very nice and well kept.  The small pastry shop below is also nice. The pool is lovely and the business center and fitness center are generally well appointed. Conveniently located above farrer park station.,"The elevators - they are slow, ultra quiet so you don't know when the elevator arrives at your floor and can miss it, also it's very difficult to see what floors are selected in the elevator because the buttons don't show much distinction, also each floor is not marked so if the lift is full and you can't see the digital screen there's no way to tell what floor you're on.  The room didn't have enough electrical outlets,  in particular the loft rooms on the lower floor, very limited options to charge your devices.",Reviewed: 22 August 2023,2024-02-10T11:55:47.757Z
One Farrer Hotel,Andy,Saudi Arabia,Mint Den,5 nights · August 2023,Family,Excellent location for Singapore Getaway,9,"Great modern hotel and excellent value for money considering hotel prices in Singapore. Within 2 mins walk of metro, so easily accessible for all Singapore attractions.Excellent olympic sized swimming pool.Fantastic and helpful staff.",19 SGD for a bottle of beer at the pool bar is almost criminal.Area for improvement could offer kids meals and snacks at the pool.,Reviewed: 12 August 2023,2024-02-10T11:55:47.757Z
One Farrer Hotel,Willian,United Kingdom,Mint Den,3 nights · August 2023,Family,Fabulous hotel to stay with the family!,10,Nice big room with a massive bathroom! The whole hotel was immaculately clean and smelled fresh. The swimming is also huge!,N/A,Reviewed: 11 August 2023,2024-02-10T11:55:47.757Z
One Farrer Hotel,Budi,Indonesia,Mint Room,2 nights · July 2023,Family,Exceptional,10,breakfast is international quality. water and bed all good,they mistakenly charge breakfast for my daughter.but receptionist understood right away. its a little detail that every guess must check i guess,Reviewed: 8 August 2023,2024-02-10T11:55:47.757Z
One Farrer Hotel,Christiana,Austria,Mint Den,5 nights · August 2023,Family,"Excellent location, excellent pool.",10,Giant Pool on 6th floor and smaller pool on floor 18.Complimentary upgrade that we were very grateful for!!!,Breakfast not really like in an 5star hotel,Reviewed: 5 August 2023,2024-02-10T11:55:47.757Z
One Farrer Hotel,Margaretha,Philippines,Mint Room,3 nights · August 2023,Couple,Would definitely come again,10,"It was extremely clean and the room felt so nice , and the staff was very friendly",The very late check in of 3pm - but understandable,Reviewed: 3 August 2023,2024-02-10T11:55:47.757Z
One Farrer Hotel,Armin,United Kingdom,Mint Den,3 nights · July 2023,Family,Great hotel overall.,9,"Very comfy room with nice city view. Location was great, close to metro, local mall and eateries.",Tried the breakfast - it was a let down and weird. Food put into a corridor and eating in what was in a conference room. Food was ok - but the whole thing was overpriced for what it was.  Glad we ate out the other days.,Reviewed: 27 July 2023,2024-02-10T11:55:47.757Z
One Farrer Hotel,Bruce,United Kingdom,Mint Suite,1 night · May 2023,Group,Very comfortable and well equipped rooms.,10,"Stunning personal service from all members of staff. The executive floor lounge was really appreciated, with stunning breakfasts and lunchtime snacks.",A little further out from downtown but very close metro links so travel time 15-20 minutes in air-conditioned trains. The hotel lacks a good bar.,Reviewed: 19 July 2023,2024-02-10T11:55:47.757Z
One Farrer Hotel,Katherine,Singapore,Skyline Studio,1 night · July 2023,Family,An unforgettable staycation,10,"I Love everything of the hotel. From the service of the staff to the friendliness of the staffs. Its totally unexpected. They light up my day with their simple smile. I was there on my check in date and the staff desk staff, Mina and the manager on duty (an Indian lady) i forgotten her name but they were so friendly. This is my second visit back to the hotel by the way and my family and I love the bathtub so much. We checked with Mina whether that particular room that I first visited was available but without second thought, the manager on Duty as well as Mina gave me a free room upgrade. It was really unexpected! It was really nice of them. I will definitely go back again with my family members. ☺️ KEEP UP THE GREAT SERVICE AND WORK!!","There's frankly nothing that I dislike except for the price of the hotel. It would be great if what I paid for one night can become two nights. But however, for the service that I'm getting and for the type of rooms that my family and I get to enjoy, it's definitely worth paying for. ☺️",Reviewed: 17 July 2023,2024-02-10T11:55:47.757Z
