Botanic Garden-1707390701
,username,rating,content,ip_address,time
Sea Aquarium,kiTToNight🤍,5.0,个人觉得海洋馆比环球影城好玩！空调凉快不用排队，也不像环球动不动设施坏了，整面的亚克力海洋墙真的有种动森的即视感。,江苏,2023-05-12 14:28:48
Sea Aquarium,杜一峰,5.0,带小孩游玩的好去处，里面的海洋动物也非常多,上海,2023-05-12 00:06:26
Sea Aquarium,Amir wang,5.0,海洋馆在新加坡圣淘沙的海边，感谢在携程先买票，到了门口看到买票队伍很长。而我只要拿着携程给的二维码进去就可以。非常非常不错，全世界买票就找携程。,江苏,2023-05-09 06:03:38
Sea Aquarium,m22****3778,5.0,鲨鱼馆很多鲨鱼，馆区很大，玻璃也很干净。宽16米的巨型玻璃挺震撼的,广东,2023-05-07 03:38:52
Sea Aquarium,_WeCh****63906,5.0,很适合带小朋友出游的地方啊！里面很多海洋生物～小朋友看了很兴奋！ 在携程买票比现场便宜哦！买票时间要注意，只能当天使用，买几号就几号去！怕行程有变的话建议当天买票！,广东,2023-05-05 11:39:04
Sea Aquarium,ya****bs,4.0,喜欢海洋生物的大小盆友们不容错过，各种各样的鱼儿值得去看看,重庆,2023-05-03 13:28:45
Sea Aquarium,M57****29,5.0,很适合小孩子游玩,上海,2023-05-03 04:57:51
Sea Aquarium,300****363,3.3,很一般的水族馆，空间不大，1个小时逛完，可以作为去环球影城开门前时间的补充，如果去过珠海长隆海洋世界，那这里就差很多，可去可不去,广东,2023-05-03 03:51:50
Sea Aquarium,快乐的肥牛肉,3.7,馆内最吸引孩子的一是近距离感受鲨鱼，二是可以真实触摸海星。感觉价格小贵，但是携程出票很快，真的比*猪靠谱儿，售后也更好。,北京,2023-04-26 23:54:06
Sea Aquarium,205****192,4.3,出票快，小孩子喜欢鱼，就是海洋馆有些小，胜在小孩子玩的很开心,上海,2023-04-24 04:29:19
Sea Aquarium,jasonhuilee,4.0,价格便宜，海洋馆实际没有想想中大，跟小朋友的互动环节不多。科普教育内容很多，争议半天到大半天足够,上海,2023-04-23 03:44:02
Sea Aquarium,一直在路上的阿姨,5.0,这是我看过，最大的海洋馆。里面鱼儿挺多的。人也很多，附近挺多玩的，值得来看一看。门口的小兔子建筑也是可爱风格的，很适合带小朋友来玩哦。,泰国,2023-04-22 08:10:40
Sea Aquarium,潼心飞扬,5.0,朋友约起很好玩，景点特色明显，下次还要和朋友一起来游玩，真是太好了,河北,2023-04-13 03:50:26
Sea Aquarium,Deedee,4.3,在环球影城旁边的馆里 去的那天是复活节假期 人满多的 不过进场也很快  馆很大 也特别设置了互动区 大人小孩都可以洗干净手触摸感受小水池里的小雨  体验感很好 人看起来多 但也不算拥挤 大家都观赏的很自在 甚至还能坐在大鱼缸前的地上好好观赏,广东,2023-04-11 12:29:42
Sea Aquarium,由我决定,5.0,很不错的地方，适合带孩子一起去游玩的地方，非常喜欢圣淘沙,北京,2023-04-11 10:56:04
Sea Aquarium,158****1863,4.3,拍拍照片还可以,中国香港,2023-04-10 16:09:14
Sea Aquarium,M27****0909,5.0,真的很好看,广东,2023-04-08 01:11:12
Sea Aquarium,jasonhuilee,3.7,没有想想中那么大，游玩3小时基本可以搞定。互动项目少就一个摸海星还只有一个海星。环保教育类的内容很多，适合稍大一点的小朋友。,上海,2023-04-07 15:39:14
Sea Aquarium,M67****65,5.0,早上10点到达，扫描检了电子票就能进入，很方便。整个场馆很大，各种海洋生物种类丰富。虽然是节假日，但是人也不是很多，挺好的,新加坡,2023-04-07 10:45:20
Sea Aquarium,M28****588,5.0,很震撼的感觉,新加坡,2023-04-06 04:45:26
Sea Aquarium,坏熊,0.0,很好玩的一个地方，大人小孩都喜欢。,上海,2023-04-01 01:14:20
Sea Aquarium,马師傅,5.0,非常的不错,新加坡,2023-03-27 09:39:56
Sea Aquarium,77****118,5.0,网上买票很方便，效率很高，一分钟左右就发确认单。这边是10点开始，一般情况下游玩一个小时差不多，还可以来得及再去隔壁的环球影城，环球11点开始。,新加坡,2023-03-25 01:45:36
Sea Aquarium,SISISIY,5.0,新加坡的海洋公园虽然小但是却有着5大洋海洋生物，而且也不用跑太多路就能看到珍稀海洋宝贝哦，特别喜欢不同品种的水母哦,新加坡,2023-03-20 14:12:58
Sea Aquarium,-(((o(*ﾟ▽ﾟ*)o))),5.0,封闭空间里被印度裔朋友熏的睁不开眼,新加坡,2023-03-19 04:50:43
Sea Aquarium,新加坡旅行者,5.0,【景色】SEA海洋馆动物种类丰富，能够看到非常多的海洋生物。海洋馆动物布局合理。 【趣味】非常值得游览观光。 【性价比】性价比超高。,北京,2023-03-18 08:04:26
Sea Aquarium,M15****750,4.0,还挺大的，人不是特别多，挨着环球。,北京,2023-03-18 04:02:58
Sea Aquarium,lili****2003,5.0,号称亚洲最大的水族馆。真的很震撼。鱼太多了。,上海,2023-03-15 22:51:32
Sea Aquarium,Lydia5320,5.0,海洋馆太梦啦，必来！,上海,2023-03-13 05:21:34
Sea Aquarium,M45****1162,3.0,不建议长时间逗留,新加坡,2023-03-09 09:53:32
Sea Aquarium,希洪吉罗德,5.0,新加坡海洋馆，主要以鲨鱼为主，反正我是很喜欢看的,天津,2023-03-09 01:10:31
Sea Aquarium,qingxinxin,5.0,海洋馆真的很不错，这里的海洋生物很可爱的哦,广东,2023-03-07 15:26:01
Sea Aquarium,139****8455,5.0,内容浅显，很适合做海洋科普呢 38米长，8米高的全景观赏鱼缸 就算坐着发呆也不错的 也有小得需要用放大镜的小可爱 摇摇摆摆 最可爱的是一直在海底睡觉打呼的eel了,印度尼西亚,2023-03-07 00:15:04
Sea Aquarium,ice830226,5.0,看起来还不错的一个景点可以去看看,安徽,2023-03-02 00:15:00
Sea Aquarium,ron****xj,5.0,【趣味】小朋友喜欢这些的，可以带来看看,上海,2023-02-27 03:28:04
Sea Aquarium,leeseabird,5.0,凉爽 工作人员热情的狠 玩的很开心,江苏,2023-02-18 14:36:54
Sea Aquarium,津霸王,5.0,迷人的海洋世界，各种海洋动物五彩斑斓，充满神秘，带娃游玩长知识的好去处,江苏,2023-02-16 14:17:10
Sea Aquarium,小舍儿,5.0,海洋馆挺有意思，表演也挺精彩。,山东,2023-02-09 07:37:18
Sea Aquarium,ya****bs,4.0,喜欢海洋生物的大小盆友们海洋馆是不错的选择，还有动物表演，值得去看看,重庆,2023-02-03 12:12:52
Sea Aquarium,M11****413,5.0,拍拍照很不错，但是,新加坡,2023-01-27 11:48:27
Sea Aquarium,馨竹香梅,5.0,超级方便的携程购票,新加坡,2023-01-24 16:25:14
Sea Aquarium,_WeCh****925960,5.0,跟朋友两人一起去，大多是家长带着孩子一起，是一个非常适合带孩子去的地方，了解大海深处的多样性，建议早一点去，人少体验好更好。,新加坡,2023-01-23 05:41:12
Sea Aquarium,135****4205,4.7,很特别的一次体验，值得！,新加坡,2023-01-21 20:16:14
Sea Aquarium,由我决定,5.0,很适合带孩子去旅行，好喜欢新加坡，等国门打开，一定要去新加坡玩耍,福建,2023-01-08 07:31:15
Sea Aquarium,M30****0963,4.0,带玩的小哥服务超级好，会认真给我们介绍具体游玩攻略，体验绝佳！,上海,2023-01-05 13:16:11
Sea Aquarium,Helen,4.0,这个地方浪漫又文艺，真的很适合来感受氛围，太适合假日放松了！,上海,2023-01-04 15:06:41
Sea Aquarium,坏熊,5.0,服务周到，装修不错，市民休闲娱乐好去处。,上海,2022-12-25 08:25:05
Sea Aquarium,孙先生ronaldsun1207,5.0,非常好的购物选择值得推荐一下，很多外地人都是慕名而来，平时自己很少来这里，外地朋友来了可以带他们过来体验一下，希望能有更多,北京,2022-12-24 13:48:14
Sea Aquarium,110****937,5.0,非常值得前来参观游玩，特别适合小朋友,上海,2022-12-22 14:29:46
Sea Aquarium,SISISIY,5.0,哇，好喜欢的海底隧道，里面的小鱼跟鲨鱼们和平相处，还有形形色色的水母，让人太喜欢了💕,新加坡,2022-12-19 15:12:54
Sea Aquarium,新加坡旅行者,5.0,【景色】海洋馆动物种类繁多，场馆海洋动物布局合理，非常方便参观游览，也适合带孩子游览观光。 【趣味】非常值得游览观光。 【性价比】性价比超高。,北京,2022-12-16 23:57:49
Sea Aquarium,🌸Christine,3.3,周末比较多人，平时可能会好一些.  圣诞节有一些主题装饰 ，但是也没什么很特别的.  里面鱼的种类还是很多的，小朋友比较喜欢，亲子游很适合。  很多家长带孩子一起去玩。,新加坡,2022-12-11 13:40:22
Sea Aquarium,wpplply,5.0,非常值得去的海洋馆，上万种海洋生物让人流连忘返。,上海,2022-12-11 08:07:07
Sea Aquarium,走走停停冷暖自知,5.0,出票快  挺好,新加坡,2022-12-09 05:59:54
Sea Aquarium,耀泽ZWD,5.0,多年前就来过，故地重游，品质不错，年代有点久了，规模建议扩大。,泰国,2022-12-07 08:50:53
Sea Aquarium,希洪吉罗德,5.0,坐落在新加坡圣淘沙岛上的海洋馆，紧邻环球影城，真是太好玩了,天津,2022-12-07 04:08:38
Sea Aquarium,qingxinxin,5.0,真的很好玩哦，推荐给大家呢，厉害厉害的,广东,2022-11-30 14:54:06
Sea Aquarium,teniod,3.0,就很快逛完了，感觉没啥趣味，不如动物园好玩 只能说看看鱼拍拍照把,新加坡,2022-11-30 05:39:18
Sea Aquarium,ice830226,5.0,看起来很吸引人的一个景点，可以去看看,安徽,2022-11-28 14:11:31
Sea Aquarium,ron****xj,5.0,【趣味】小朋友还是很喜欢水族馆的,江苏,2022-11-24 04:01:29
Sea Aquarium,leeseabird,5.0,避暑胜地 亲子游的最佳选择 景色也很不错,江苏,2022-11-17 14:47:58
Sea Aquarium,_WeCh****790591,5.0,很多各种各样的海洋生物 值得去打卡,江苏,2022-11-17 10:26:41
Sea Aquarium,津霸王,5.0,五彩斑斓的海洋世界，各种海洋动物游戈在水箱内，壮观又美丽,上海,2022-11-12 16:51:23
Sea Aquarium,M25****790,5.0,他】推荐，还可以带娃在那里过夜,新加坡,2022-11-11 15:32:53
Sea Aquarium,何金银的小鱼,5.0,带小朋友去感受海底世界开拓眼界。,四川,2022-11-04 01:38:12
Sea Aquarium,Lukas0630,4.0,新加坡比较知名的水族馆 圣诞节有新活动,新加坡,2022-11-02 15:14:37
Sea Aquarium,ya****bs,4.0,想感受海底世界的大朋友小盆友们肯定不能错过这个好去处，鱼类水母类等等非常多样，值得去看看,重庆,2022-11-01 23:54:51
Sea Aquarium,frankfrank,5.0,圣淘沙上非常大的海洋馆，值得一去,江苏,2022-10-15 00:05:35
Sea Aquarium,由我决定,5.0,非常好的海洋馆，适合带孩子去游玩，好喜欢的地方,北京,2022-10-06 11:42:34
Sea Aquarium,坏熊,5.0,蛮好玩的一个地方，市民休闲娱乐好去处。,上海,2022-09-19 14:09:12
Sea Aquarium,SISISIY,5.0,新加坡海洋馆里最值得关注的就是全世界最大的玻璃鱼缸，相当于3层楼高，每当喂食的时候，潜水员在鱼缸里与鲨鱼及各种鱼类一起玩耍,新加坡,2022-09-15 16:53:56
Sea Aquarium,新加坡旅行者,5.0,【景色】海洋馆海洋动物种类繁多，海洋馆布局合理，尤其是海洋动物表演，精彩非凡。 【趣味】非常值得游览观光。 【性价比】性价比超高。,北京,2022-09-14 23:38:29
Sea Aquarium,希洪吉罗德,5.0,新加坡海洋馆，很漂亮的地方，鲨鱼有很多种，不错的地方,天津,2022-09-07 00:51:59
Sea Aquarium,爱吃鱼干饭的小仙女吖,5.0,海洋馆的生物多样，孩子很喜欢，还会再来的,土耳其,2022-09-06 14:57:36
Sea Aquarium,nslnsl,5.0,最喜欢海洋馆了，以后多来看看啊,北京,2022-09-02 08:16:23
Sea Aquarium,qingxinxin,5.0,新加坡的海洋馆很漂亮的呀，不错的选择哦,广东,2022-08-28 14:11:34
Sea Aquarium,annaxu2211,5.0,好玩好玩好玩好玩好玩好玩好玩好玩好玩好玩,上海,2022-08-17 15:05:16
Sea Aquarium,jingtong jin,5.0,美美哒～全程大概2个小时可以逛完～各种鱼～每个鱼缸都会看很久～,云南,2022-08-15 11:51:59
Sea Aquarium,110****937,5.0,非常美丽，小朋友玩的很是开心。,上海,2022-08-15 01:03:08
Sea Aquarium,ron****xj,5.0,【趣味】体面的地方，小朋友能学到不少,江苏,2022-08-11 06:11:23
Sea Aquarium,津霸王,5.0,美丽的海族馆，各位海洋生物应有尽有，美不胜收,江苏,2022-08-08 16:31:11
Sea Aquarium,_WeCh****790591,5.0,大海的深邃，奥秘太惊人，可以在这里见识各种海洋生物,江苏,2022-08-02 02:43:03
Sea Aquarium,M25****790,4.0,价格小贵，但是非常值得，推荐有娃的去,新加坡,2022-08-01 16:28:20
Sea Aquarium,何金银的小鱼,5.0,不太喜欢动物表演，静静的看着它们游泳吃东西就好。,四川,2022-07-31 12:41:21
Sea Aquarium,ya****bs,4.0,大夏天去逛逛海洋馆还是很不错的选择之一，可以观赏到各式各样的鱼类，同时还不用在外暴晒流汗，消暑不错滴,重庆,2022-07-31 01:02:14
Sea Aquarium,Gloria Ryo,3.0,【趣味】喜欢海洋更喜欢海洋生物尤其魔鬼鱼,中国香港,2022-07-30 16:05:15
Sea Aquarium,小舍儿,5.0,海洋馆个人挺喜欢，适合小朋友参观。,N/A,2022-07-20 12:34:05
Sea Aquarium,_WeCh****050506,3.3,没有评价的那么出彩，全程两个小时就够了,N/A,2022-07-15 13:06:46
Sea Aquarium,sunnycccc,0.0,sea海洋馆的空间还算比较大的,N/A,2022-07-14 03:45:10
Sea Aquarium,小吥咯咯,0.0,sea海洋馆 逛到最后会有惊喜哦,N/A,2022-07-04 08:35:38
Sea Aquarium,由我决定,5.0,很不错的地方，孩子们可以在那里学到许多海洋的知识，为炎热的新加坡增添了一丝凉爽,N/A,2022-07-01 09:23:36
Sea Aquarium,sunnycccc,0.0,海洋馆有好多漂亮的鱼儿哦🐟！,N/A,2022-07-01 01:04:21
Sea Aquarium,sunnycccc,0.0,sea海洋馆挺大的哦 里面挺不错的,N/A,2022-06-30 00:45:15
Sea Aquarium,118****689,4.0,看海洋生物，领略世界奇妙，增长生命见识！,N/A,2022-06-27 16:09:09
Sea Aquarium,sunnycccc,0.0,亚洲最大的海洋馆之一sea海洋馆名不虚传,N/A,2022-06-25 00:29:59
Sea Aquarium,Gloria Ryo,3.0,"喜欢海洋生物,尤其海马,魔鬼鱼~~😍😍",N/A,2022-06-14 15:27:24
Sea Aquarium,sunnycccc,0.0,sea海洋馆很大 里面好看的东西很多,N/A,2022-06-13 02:14:31
Sea Aquarium,凡凡显,5.0,嘻嘻体验很好，以后又多了一个周末游玩的好地方✌️✌️,N/A,2022-06-10 18:05:00
Sea Aquarium,sunnycccc,0.0,sea海洋馆很大 里面鱼儿种类繁多,N/A,2022-06-07 01:20:48
Sea Aquarium,希洪吉罗德,5.0,新加坡的海洋馆以鲨鱼为头，鲨鱼真多啊，不过还是很值得逛一逛。,N/A,2022-06-07 00:13:04
Sea Aquarium,sunnycccc,0.0,sea 海洋馆非常的大 很漂亮的哦,N/A,2022-06-04 04:16:01
Sea Aquarium,蓝莲花0829,5.0,这里面海洋馆的海洋鱼类非常漂亮，种类繁多，而且还有海底世界 人鱼表演等，趣味性极佳。,N/A,2022-06-03 02:23:02
Sea Aquarium,新加坡旅行者,5.0,【景色】这个海洋馆动物种类繁多，展馆面积大，场馆设施齐全，布置安排妥当，适合游览观光。 【趣味】非常值得游览胜地。 【性价比】性价比超高。,N/A,2022-05-31 04:36:37
Sea Aquarium,王木木,5.0,好玩的地方环境优美自然风景秀丽,N/A,2022-05-30 14:27:17
Sea Aquarium,sunnycccc,0.0,sea海洋馆有一个很大的落地的玻璃鱼缸哦,N/A,2022-05-29 00:47:32
Sea Aquarium,qingxinxin,5.0,很好玩的海洋馆哦，很值得推荐给大家呢,N/A,2022-05-26 15:29:10
Sea Aquarium,杨坤,4.3,这里的海洋馆，还是非常好的，充分利用了亚热带地区的特点，展现了热带雨林的风貌，很吸引家长带着小孩子来游玩，娱乐项目还是很多。,N/A,2022-05-25 13:40:31
Sea Aquarium,sunnycccc,0.0,sea海洋馆也挺大的 里面很好玩的哦,N/A,2022-05-24 01:43:09
