username,rating,content,ip_address,time,Attraction
ya****bs,5.0,坡国的滨海湾花园环境确实很不错，造型设计也很别致，摩天大树林在夜间灯光的映衬下特别漂亮，云雾森林也很适合拍照打卡，值得去看看,重庆,17/10/2022,Garden by the bay
E33****99,4.0,在大热天来这里铁定错不了，除了享受空调，还有各国鲜花观赏。适合亲子，朋友休闲聚会。,新加坡,27/06/2023,Garden by the bay
_M13****9537,4.7,景色没得说最棒的新加坡海景位，就是酒店的卫生和房间清洁问题比较大，不太符合Ritz,印度尼西亚,28/04/2023,Garden by the bay
SISISIY,5.0,占地面积约为101公顷的填海土地上建了3个滨海公园，还有18棵擎天大树，还可以买一张票走在7层楼高的地方眺望远方的景色呢,新加坡,12/08/2022,Garden by the bay
蓝莲花0829,4.0,非常不错的景点，这里有新加坡植物园，还有著名的帆船酒店，夜晚的滨海湾更加漂亮。,湖北,15/03/2023,Garden by the bay
ya****bs,5.0,新加坡花园城市的美誉还是比较名副其实的，滨海湾花园就设计的很别致，绿植造型独特，热带的植物种类繁多，都很适合打卡拍照,重庆,19/01/2023,Garden by the bay
W’sTrip,5.0,新加坡滨海湾花园环境优美，人气爆棚。,,15/06/2022,Garden by the bay
SISISIY,5.0,由填海而成的3个公园所组成，最美的海景最美的花卉，在这里随处可见的，还有擎天大树、人工瀑布，到处都是最美的风景线,,18/05/2022,Garden by the bay
SISISIY,5.0,总共由3个填海造地的3个加起来99公顷的森林公园，里面有各种稀有的热带植物以及高冷地区的珍稀植物，让人赞叹不已,,06/04/2022,Garden by the bay
文喵,5.0,携程购票方便且便宜，到地方才临时购票。花琼和云雾森林超级美，不要错过,上海,26/03/2023,Garden by the bay
小鱼的幸福时光,5.0,超级漂亮超级震撼的地方，云雾馆和花穹馆能看到世界各地的植物。天空树更是美轮美奂，科技与生态的结合。,,05/04/2022,Garden by the bay
李今鑫,5.0,花园很大 也很好逛,广东,21/06/2023,Garden by the bay
南屯杜少,5.0,除了人多啥都不错 记得穿个外套 有点冷 很潮湿 赶上了阿凡达展,云南,28/01/2023,Garden by the bay
bj****26,5.0,很靠谱，有专人还进行二次确认，便捷，还比当场预定便宜,上海,13/06/2023,Garden by the bay
M41****9041,1.0,因为跨年封路又下雨 没去成， 票都没用，还不给退票 人都回国了 ，这辈子不知道还能不能再去，差评，,北京,02/01/2024,Garden by the bay
M25****8103,4.7,挺适合拍照,广东,05/07/2023,Garden by the bay
yanglu0908,4.0,云雾很好玩，阿凡达系列，尤其是在炎热的新加坡，云雾里很凉快，适合休闲，但是华穹就比较无聊，除了各种花还是花，不过遇上了当地人的婚礼,上海,14/06/2023,Garden by the bay
南屯杜少,5.0,赶上了阿凡达展 很刺激  室内很冷 记得穿外套 携程出片很快,云南,28/01/2023,Garden by the bay
SISISIY,5.0,由3个填海工程所建成的3个岛屿组成，整个花园101公顷，现在已经成为了新加坡的网红打卡地了,新加坡,12/11/2022,Garden by the bay
_WeCh****572822,5.0,不愧是新加坡，特别有感觉 阿凡达主题孩子们超级喜欢,天津,22/07/2023,Garden by the bay
蓝莲花0829,5.0,滨海湾的地方很不错，这里交通便利，周边餐饮商城等齐全，环球影城里面有各种各样的游玩设施。,,24/05/2022,Garden by the bay
MARK1972,1.0,根本没使用，晚上七点到了那里已经不让进了，携程价格很高，现场买票很好买，且价格很低。,北京,14/02/2024,Garden by the bay
zmlaser,4.0,特色景点，可以一去，但国内水平也很好了。,湖北,20/06/2023,Garden by the bay
我是青儿,4.0,个人觉得云花穹和云雾林这两个景点不必购票进入。没看出珍贵在哪里，倒是这两个建筑外观特别漂亮。超级树的灯光秀倒是可以一看。,辽宁,14/06/2023,Garden by the bay
M23****991,5.0,超级漂亮的夜景！在金沙酒店走过去也很近,广东,06/06/2023,Garden by the bay
o0唱游,5.0,由滨海东花园、滨海南花园和滨海中花园三个风格迥异的花园组成一个独特的水岸花园。,海南,04/09/2022,Garden by the bay
匿名用户,1.0,金沙空中花园人多排队未使用，携程霸王条款不可退，差评！,北京,15/02/2024,Garden by the bay
M33****752,5.0,阿凡达限时秀做的很棒，值得去体验～,上海,15/05/2023,Garden by the bay
M57****29,5.0,滨海湾花园是新加坡值得一去的地方,上海,03/05/2023,Garden by the bay
希洪吉罗德,5.0,这个地方太漂亮了，滨海湾花园，我去过几次，躺着听音乐，看风景，不错的感受,天津,02/12/2022,Garden by the bay
蓝莲花0829,5.0,这里的风景很美，交通方便，而且游览路线也很合理，可以海底世界也非常不错。,湖北,12/09/2022,Garden by the bay
由我决定,5.0,超级漂亮的滨海湾金沙酒店就在附近，是新加坡的地标性建筑之一，很值得游玩啊,北京,02/08/2022,Garden by the bay
希洪吉罗德,5.0,Maria bay，英语这么叫，很好的地方，喜欢看看巨型树，躺下听听音乐,天津,31/08/2022,Garden by the bay
m22****3778,4.3,在新加坡旅游，最好的就是有空调不热，光这点就值回票价。cloud forest里面的阿凡达体验是用心了，很不错,广东,07/05/2023,Garden by the bay
wpplply,5.0,非常值得一去的花园，漂亮无敌，一定让你流连忘返。,上海,27/11/2022,Garden by the bay
151****2967,4.3,还可以，室内花园比较有意思,北京,16/04/2023,Garden by the bay
Shayne李,5.0,第二次打卡，依旧是喜欢,新加坡,23/06/2023,Garden by the bay
320****378,5.0,阿凡达有意思，其他一般,四川,21/06/2023,Garden by the bay
M28****012,5.0,很震撼的景点，值得一去,福建,08/06/2023,Garden by the bay
Jenny Lao,5.0,小朋友觉得挺无聊的 😂,菲律宾,30/05/2023,Garden by the bay
_WeCh****99889,3.0,票价相对贵了，有点无聊,浙江,03/05/2023,Garden by the bay
蓝莲花0829,5.0,这里景色很美，周边有著名的帆船酒店，还有植物园等，值得去游玩。,湖北,14/12/2022,Garden by the bay
三低低,5.0,超级树群灯光秀非常棒,中国香港,06/07/2023,Garden by the bay
花梨木,5.0,各种花花，还是很好看,浙江,11/05/2023,Garden by the bay
正版糯米汤圆,5.0,值得一去，灯光秀绝了,北京,04/05/2023,Garden by the bay
ya****bs,5.0,虽然是坡国人造景点，但确实设计的很不错，环境好，非常适合打卡,,15/04/2022,Garden by the bay
左冲右突,5.0,很值得带孩子去玩!,江苏,09/07/2023,Garden by the bay
嘉ā雯,5.0,比klook便宜！,贵州,07/07/2023,Garden by the bay
Jenny Lao,5.0,环境不错，室内空调,菲律宾,30/05/2023,Garden by the bay
薄烟晚暮,5.0,很凉快。。适合乘凉,新加坡,20/04/2023,Garden by the bay
zhaoyiping,5.0,云雾林真的很值得去,上海,04/03/2023,Garden by the bay
花梨木,5.0,花园城市名不虚传,浙江,11/05/2023,Garden by the bay
M52****7812,5.0,非常棒，值得二刷,四川,09/05/2023,Garden by the bay
老老彭,5.0,热情服务优秀驾驶,内蒙古,16/04/2023,Garden by the bay
fishvmjh,5.0,出票很快 很有意思,上海,10/03/2023,Garden by the bay
135****6437,5.0,很值得去的景点,北京,27/06/2023,Garden by the bay
E24****605,5.0,出票快，很不错,江苏,26/06/2023,Garden by the bay
萌萌的橙柚,5.0,不错，挺壮观的,湖南,18/06/2023,Garden by the bay
M33****3991,5.0,很好就是太热了,江苏,18/05/2023,Garden by the bay
M28****9157,5.0,好好好好好好好,新加坡,02/05/2023,Garden by the bay
M23****3515,5.0,阿凡达主题很棒,北京,14/03/2023,Garden by the bay
foxes go go go,4.7,虽然名气很大，但基本也只有各类植物展出，趣味性略显不足,,04/06/2022,Garden by the bay
萌萌的橙柚,5.0,不错挺壮观的,湖南,18/06/2023,Garden by the bay
M31****8161,5.0,非常方便快捷,江苏,17/06/2023,Garden by the bay
D45****68,5.0,票能用没问题,广东,10/05/2023,Garden by the bay
熊熊仔仔仔,5.0,非常值得去！,中国香港,05/03/2023,Garden by the bay
由我决定,5.0,超级美丽的地方，很想念那个美好的地方，好想再去新加坡,北京,04/11/2022,Garden by the bay
M44****0888,5.0,老婆很开心,广东,20/07/2023,Garden by the bay
qi****n02,5.0,小朋友喜欢,北京,27/06/2023,Garden by the bay
135****6437,5.0,景点很漂亮,北京,27/06/2023,Garden by the bay
M23****9143,5.0,适合家庭游,云南,23/06/2023,Garden by the bay
M23****9143,5.0,值得玩一次,云南,23/06/2023,Garden by the bay
M49****4080,5.0,好好好好好,新加坡,05/06/2023,Garden by the bay
M28****9157,5.0,好好好好好,新加坡,02/05/2023,Garden by the bay
赵振海Leon,5.0,好好好好好,上海,26/04/2023,Garden by the bay
joanne08H2021,5.0,新加坡网红打卡点，里面很多来自其它国家的花，非常美,,15/07/2022,Garden by the bay
龙神皇陛下,5.0,有点未来世界味道的滨海花园，造型独具，现代感十足。,,09/05/2022,Garden by the bay
徐海纲,5.0,这花园太棒了 坐落地交通方便 景色优美 空气新鲜 非常不错,,07/04/2022,Garden by the bay
希洪吉罗德,5.0,Maria bay 滨海湾公园，很好的世界，漂亮级了,,31/05/2022,Garden by the bay
joanne08H2021,5.0,滨海花园很大，很美，适合一家大小休闲的好地方。,新加坡,11/01/2023,Garden by the bay
津霸王,5.0,美丽的海边花园，各种花草植物争相斗艳，美不胜收,上海,10/01/2023,Garden by the bay
M25****790,5.0,风景非常好，环境干净，价格不贵，值得一来再来,新加坡,28/08/2022,Garden by the bay
_WeCh****377431,5.0,新加坡滨海湾花园，干净整洁，城市氛围浓厚。,,13/06/2022,Garden by the bay
王木木,5.0,花一样的海洋，非常漂亮和美丽，让人心情舒畅,,12/06/2022,Garden by the bay
Lukas0630,5.0,新加坡著名景点 很舒服吹着海风 灯光夜景也很赞,,28/05/2022,Garden by the bay
坏熊,5.0,风景优美，娱乐齐全，市民休闲娱乐好去处。,上海,19/10/2022,Garden by the bay
爱吃鱼干饭的小仙女吖,5.0,景点景色好漂亮，孩子很喜欢，还会再去的,马来西亚,09/09/2022,Garden by the bay
qingxinxin,5.0,滨海湾花园真的很漂亮的呦，推荐给大家哈,广东,23/08/2022,Garden by the bay
little GIANT,5.0,新加坡的海湾花园很漂亮，让人流连忘返。,广东,01/08/2022,Garden by the bay
由我决定,5.0,超级美丽的公园，如果有假期，一定要去的,,01/05/2022,Garden by the bay
ice830226,5.0,看起来还不错的一家餐厅，可以去看看,安徽,17/10/2022,Garden by the bay
光头汪,5.0,环境优美，人不多，在这里散步可以。,浙江,17/08/2022,Garden by the bay
M49****0273,5.0,这个不错挺好的，值得再去体验一次。,,20/06/2022,Garden by the bay
ice830226,5.0,看起来还不错的一个景点可以去看看,安徽,18/01/2023,Garden by the bay
qingxinxin,5.0,真的很漂亮的环境呀，推荐给大家呢,广东,09/12/2022,Garden by the bay
annaxu2211,5.0,【景色】 【趣味】 【性价比】很漂亮,上海,31/08/2022,Garden by the bay
琼山左宗棠,5.0,挺好的呀呀呀呀呀呀呀呀呀呀呀呀呀,,18/05/2022,Garden by the bay
E17****43,5.0,新加坡滨海湾花园还是值得一去的。,,17/05/2022,Garden by the bay
陈忆玲,5.0,感觉不错哦 我觉得很好啊 哈哈哈哈,,20/05/2022,Garden by the bay
Luka1024,5.0,沉浸感受大自然，呼吸新鲜空气。,,17/05/2022,Garden by the bay
王哥司大令,5.0,夜景非常不错，以后有机会还要去,,14/05/2022,Garden by the bay
M18****906,5.0,两个景点里面都很大，很值得去，建议下午早点去。每个馆起码要2个小时。拍照欣赏，然后晚上再出去看免费的灯光秀,印度尼西亚,17/08/2022,Garden by the bay
200****120,1.3,空中花园入口检票时，一个东南亚的服务员检票时，我的票还没给她看，她就不耐烦地先给排在后面的人检票，一点都不懂先来后到，服务差差差!花园也没什么亮点，太阳晒得热，总之不值得这个价钱。,上海,30/09/2023,Garden by the bay
禾桿草,4.7,不知原因，写明是有两个参观念，实则只得一个大室内花园要門卷,新加坡,24/02/2023,Garden by the bay
118****106,3.3,景色一般，特别是花穹，不推荐。云雾林还好，但是里面很凉快,浙江,03/05/2023,Garden by the bay
118****106,3.3,感觉这个景点一般，花穹很一般，云雾林景色相对来说好点。,浙江,03/05/2023,Garden by the bay
送雯姐,4.0,景色不错，印象最深的还是阿凡达，那只会动的恐龙很逼真,湖南,16/07/2023,Garden by the bay
M93****70,4.0,值得一去，阿凡达馆体验内容挺丰富的。,上海,23/06/2023,Garden by the bay
_m13****5528,5.0,晚上去玩的，景色特别棒，有种身临其境的感觉，希望下次还可以再有机会来玩,广东,31/12/2022,Garden by the bay
匿名用户,2.0,和十年前一样，毫无改变,广东,25/10/2023,Garden by the bay
哇哈哈少年,4.0,里面的风景不错,新加坡,11/05/2023,Garden by the bay
118****106,3.3,这个景点一般般,浙江,03/05/2023,Garden by the bay
巴万通,4.0,值得去的地方,广东,19/05/2023,Garden by the bay
布罗德-波萨维纳县秦桧,4.0,环境优美，赞,广东,21/04/2023,Garden by the bay
晃悠悠版,5.0,好，景色不错,马来西亚,26/02/2023,Garden by the bay
300****109,4.0,非常美丽的海滨公园总面积比较大，风景秀丽,,02/07/2022,Garden by the bay
M25****790,4.0,环境整洁，景色优美，交通便利，推荐,新加坡,28/11/2022,Garden by the bay
M25****790,4.0,空气清新，环境优美，就是太热了,,24/05/2022,Garden by the bay
Meizifeier,3.3,玫瑰花园很美 但是很少不多 铁树 排队 人很多 上去也就一般。,马来西亚,08/06/2023,Garden by the bay
