username,rating,content,time,image,UserURL,Attraction,is_english
cherry88,3.0,如果去过长隆系的海洋公园，这里就没必要了，真的，园子很迷你，门票不便宜，里面的坐船还要另外收费，人民币25元一个人，6-7分钟，也不刺激，排队的全是中国人，自己品,11/08/23,0,https://sg.trip.com/review/river-wonders-98700-178246310?locale=en-SG,River Wonder,False
悠莜琦琦,4.0,要自己预约，去了直接扫码入园。环境还不错，小朋友比较喜欢。这里有熊猫,20/10/23,0,https://sg.trip.com/review/river-wonders-98700-179455697?locale=en-SG,River Wonder,False
112***30,4.0,漂流停了，太可惜了，就是为了这个亚马逊漂流才去的！说是检修。,03/10/23,0,https://sg.trip.com/review/river-wonders-98700-179239612?locale=en-SG,River Wonder,False
芒果和皮皮,5.0,新加坡动物园不愧是全球十佳动物园之一，设计的非常好，和动物的互动性也很高。三个园区是连在一起的，可以逛整一天，情侣和亲子都比较适宜。,04/04/23,8,https://sg.trip.com/review/river-wonders-98700-175401060?locale=en-SG,River Wonder,False
200***07,4.0,里面比较小，两三小时就看完了，但是人也不多，不辛苦,13/08/23,0,https://sg.trip.com/review/river-wonders-98700-178278333?locale=en-SG,River Wonder,False
M51***65,5.0,很有特色的公园 可以坐着船看动物 景区环境优美 人也不是很多 预约后还可以看到免费的动物表演 还可以和表演的动物合照 是散心和亲近自然的好去处,12/07/23,5,https://sg.trip.com/review/river-wonders-98700-177564596?locale=en-SG,River Wonder,False
_We***39,4.0,适合亲子游，情侣夫妻出游的话感觉有更好的去处。,23/09/23,0,https://sg.trip.com/review/river-wonders-98700-179080728?locale=en-SG,River Wonder,False
maysetam,4.0,5点进园，基本不排队，娃最高兴的是看到巨骨舌鱼,09/08/23,0,https://sg.trip.com/review/river-wonders-98700-178219384?locale=en-SG,River Wonder,False
Rachel小宝贝,5.0,几年前去过一次，这次带孩子又去了。里面挺大的，动物们的生存环境也挺舒适，还可以坐船游览。小朋友挺喜欢。还有大熊猫哦&hellip;..,14/07/23,5,https://sg.trip.com/review/river-wonders-98700-177589595?locale=en-SG,River Wonder,False
鱼小米hello,4.0,主要就是为了亚马逊探险船来的 没什么太多期待 所以也并不会失望。感觉这类的动物园 丹麦也见过 淡水鱼或者咸水鱼的对我来讲无所谓 小孩看着开心就好。动物也是分三六九等呀 真羡慕熊猫可以生活在冷气房😅亚马逊河游船是额外支付的 5新币 可以重复乘坐 我们坐了三次 还蛮好玩的。只是不知道火烈鸟去哪里了 晚上在夜间动物园看到了 是不是火烈鸟来回串门呀园区的熊猫餐厅解决了晚饭 味道可以价格不贵 不然这周围真没地方吃饭 门口的星巴克6点半就要关门了。,09/04/23,8,https://sg.trip.com/review/river-wonders-98700-175456874?locale=en-SG,River Wonder,False
無名氏JJJ,4.0,景点还是不错的，但门票验票比较繁琐,19/08/23,0,https://sg.trip.com/review/river-wonders-98700-178494895?locale=en-SG,River Wonder,False
M43***66,4.0,不错，出票很快.当天拍，当天用。,25/08/23,0,https://sg.trip.com/review/river-wonders-98700-178584594?locale=en-SG,River Wonder,False
200***07,4.0,动物不算非常多，接驳巴士比较方便,13/08/23,0,https://sg.trip.com/review/river-wonders-98700-178278361?locale=en-SG,River Wonder,False
M10***29,4.0,好好玩，但是比较小，2小时,06/09/23,0,https://sg.trip.com/review/river-wonders-98700-178852479?locale=en-SG,River Wonder,False
200***07,4.0,一般般，不算非常精彩,13/08/23,0,https://sg.trip.com/review/river-wonders-98700-178278411?locale=en-SG,River Wonder,False
梦很清醒,4.0,还可以，但是一般般吧,01/08/23,0,https://sg.trip.com/review/river-wonders-98700-177998649?locale=en-SG,River Wonder,False
M11***01,5.0,太美了，像一个大型的水族馆，小朋友大朋友都不要错过好嘛！动物园的教育普及做的也很好，学到了很多知识，整个场馆布局合理，夏天玩不会太热。亚马逊漂流我个人觉得一般。,17/06/23,3,https://sg.trip.com/review/river-wonders-98700-176322816?locale=en-SG,River Wonder,False
Pau1982,4.0,"河川生态园（英语：River Safari）是新加坡一座以河川作为主题设计的动物园与水族馆，现占地面积约12公顷（30英亩），位于新加坡动物园与新加坡夜间野生动物园之间[2]，是亚洲首座以河川作为主要主题的动物园，主要特色包括大量淡水生物的展示以及生态游船。河川生态园耗资1亿6,000万新加坡元，每年吸引游客约82万人次[4]，为新加坡第四座动物园，其他三座为新加坡动物园、裕廊飞禽公园与新加坡夜间野生动物园，均由新加坡野生动物保育集团（英语：Wildlife Reserves Singapore）负责管理。",01/06/23,4,https://sg.trip.com/review/river-wonders-98700-176019068?locale=en-SG,River Wonder,False
_Trip.com_,5.0,有很多动物，根据栖息地分类。SGD5一次的坐船可以看到更多可爱的动物。,11/05/23,9,https://sg.trip.com/review/river-wonders-98700-175802322?locale=en-SG,River Wonder,False
156***88,5.0,这个动物园最值得称道的是：全程有遮阴棚，再热的天气也不晒，特别是熊猫馆，冷气非常舒适，中途遇到暴雨，一点都没有淋湿，唯一遗憾的是没有预约到演出。,18/07/23,3,https://sg.trip.com/review/river-wonders-98700-177647928?locale=en-SG,River Wonder,False
M36***39,4.0,最轻松的一次动物园旅程部分有冷气里面的动物和展现的形式都和其他动物园不同 amazon river坐船挺好玩服务态度好食物还可以非常不拥挤值得来一下,23/06/23,7,https://sg.trip.com/review/river-wonders-98700-176758280?locale=en-SG,River Wonder,False
刘盈歌,5.0,挺值得去的，尤其是里面的亚马逊探险小船项目，老少皆宜，性价比高,30/07/22,8,https://sg.trip.com/review/river-wonders-98700-171837594?locale=en-SG,River Wonder,False
Katyyy,5.0,河川生态园，园区内许多水族是其他动物园没有的，非常值得一看。亚马逊河探索惊奇有趣，适合带小孩一同体验。动物表演秀相当有趣，可以近距离观赏表演,27/05/23,3,https://sg.trip.com/review/river-wonders-98700-175958474?locale=en-SG,River Wonder,False
Animal family,5.0,super recommended!!! 可以近距离喂大象，小孩很开心！而且有游园车乘座，不会浪费脚骨力😂,12/04/23,0,https://sg.trip.com/review/river-wonders-98700-175487143?locale=en-SG,River Wonder,False
Andrew79,5.0,River Wonders 就在Singapore Zoo傍边，如果体力好的话就能够在同一天进行。想去River Wonders 可以从Khatib 地铁站傍边搭巴士去。R.W 不用怎么晒太阳。,30/04/23,0,https://sg.trip.com/review/river-wonders-98700-175663866?locale=en-SG,River Wonder,False
167***54,5.0,游玩时间2个半小时足够了！！如果还要去夜间动物园，建议晚点再去。不然还要等好久夜间动物园才能开门。,12/07/23,3,https://sg.trip.com/review/river-wonders-98700-177567778?locale=en-SG,River Wonder,False
E00***49,3.0,一般吧，反正不贵,12/08/23,0,https://sg.trip.com/review/river-wonders-98700-178253476?locale=en-SG,River Wonder,False
TotoroQ,5.0,很好玩，很不错,22/06/23,6,https://sg.trip.com/review/river-wonders-98700-176654027?locale=en-SG,River Wonder,False
Jassy Suuu,5.0,河川生态动物园会让人就像走在热带雨林中，沿途可以看到许多生活在河川生态的动物，可以感觉到尽量在拉近我们与自然的距离，还可以在这就搭两种游船看河川生态动物，熊猫馆在这里喔。,28/02/23,1,https://sg.trip.com/review/river-wonders-98700-175045071?locale=en-SG,River Wonder,False
_CF***54,5.0,虽然一天去了三天动物园，但是并不会觉得很累，沿途很多动物表演，就是喂食和解说，小朋友还被选到跟海狮和蛇互动，可惜的是河川动物园的船没有开放，但是可以拿船票去商店折抵，夜间动物园建议先去徒步转一圈再去坐小火车，可以避开排队人潮,18/02/23,0,https://sg.trip.com/review/river-wonders-98700-174942393?locale=en-SG,River Wonder,False
_We***56,5.0,很棒的动物园 ，到处都是树木，所以避免了太阳直射。园区里还有大熊猫，特别好，适合家庭亲子出来游玩。吃饭也很方便。特别注意下、里面有个免费的玩水的公园，想玩的话记得提前带泳衣，里面卖的泳衣挺贵的。,15/09/22,2,https://sg.trip.com/review/river-wonders-98700-172669113?locale=en-SG,River Wonder,False
Yennie~,4.0,河川生态园是新加坡一座以河川作为主题设计的动物园与水族馆，现占地面积约12公顷，位于新加坡动物园与新加坡夜间野生动物园之间，是亚洲首座以河川作为主要主题的动物园，主要特色包括大量淡水生物的展示以及生态游船。,27/05/23,1,https://sg.trip.com/review/river-wonders-98700-175964134?locale=en-SG,River Wonder,False
Josephinewei,4.0,营业时间如下星期五	10:00&ndash;19:00星期六	10:00&ndash;19:00星期日	10:00&ndash;19:00星期一	10:00&ndash;19:00星期二	10:00&ndash;19:00星期三	10:00&ndash;19:00星期四	10:00&ndash;19:00,17/03/23,1,https://sg.trip.com/review/river-wonders-98700-175208829?locale=en-SG,River Wonder,False
Yin Yoong,5.0,游览新加坡河川生态园，观赏热带海牛、猴子、水虎鱼和大熊猫等动物，濒水而居，或憨态可掬，或狡慧灵动，趣味盎然。🤩,29/05/23,1,https://sg.trip.com/review/river-wonders-98700-175987049?locale=en-SG,River Wonder,False
ZT in travel,5.0,非常值得去的景点很适合亲子旅行 建议早上的时间去 天气比较舒适 要注意防晒,23/05/23,2,https://sg.trip.com/review/river-wonders-98700-175927476?locale=en-SG,River Wonder,False
天涯19841120,5.0,很好玩，不错，有很多动植物，还有长江流域的水生动物，小朋友很喜欢，,14/07/23,2,https://sg.trip.com/review/river-wonders-98700-177586476?locale=en-SG,River Wonder,False
EricaC,5.0,新加坡河川生态园以世界上知名淡水水域设计有八大展区，有超过6000只的淡水生物，还有两只大熊猫在等著你!,01/03/23,1,https://sg.trip.com/review/river-wonders-98700-175055389?locale=en-SG,River Wonder,False
E38***54,5.0,河川动物园里边的大熊猫确实值得一看。园区通过不同的河流分为了很多板块，可以看到各个地方的特色小动物们，不管是情侣出游还是亲子旅行，都非常适合。,05/09/22,3,https://sg.trip.com/review/river-wonders-98700-172524894?locale=en-SG,River Wonder,False
M48***55,5.0,还不错 环境比较好,25/06/23,3,https://sg.trip.com/review/river-wonders-98700-176957695?locale=en-SG,River Wonder,False
sofia-zhang,5.0,在异国他乡看到了大熊猫凯凯，感觉好可爱，也很干净，管理人员也很贴心，馆内还有一些没有看到过的动物，一次不错的体验，小朋友们很开心。,18/05/23,0,https://sg.trip.com/review/river-wonders-98700-175879254?locale=en-SG,River Wonder,False
IEOKWA,3.0,入场门票比较贵，水族馆比较推介香港海洋公园和珠海长隆。可连动物园门票一同购买，化算一点。,25/02/23,9,https://sg.trip.com/review/river-wonders-98700-175014500?locale=en-SG,River Wonder,False
M51***10,5.0,终于明白什么叫河川 是以各个国家河流为主线的园区 尼罗河 恒河 长江 等等。景色还是不错的 因为孩子身高不够错过了坐船 等以后长高在来尝试。,31/05/23,0,https://sg.trip.com/review/river-wonders-98700-176008182?locale=en-SG,River Wonder,False
118***06,5.0,还不错，里面有熊猫馆，坐船看河川动物等，适合带孩子去边玩边学，里面有个熊猫妈妈餐馆，味道很不错，适合中国家庭口味，推荐来玩。,03/05/23,0,https://sg.trip.com/review/river-wonders-98700-175716368?locale=en-SG,River Wonder,False
是 尤nice,4.0,必打卡🉑️ (河流生态展厅🐠 )模拟了世界各大河流的生态系统 并且都是两栖的生态橱窗 是我见过模拟自然生态很用心的动物园✨,16/03/23,2,https://sg.trip.com/review/river-wonders-98700-175196937?locale=en-SG,River Wonder,False
Axs,5.0,很多动物，门票便宜，打发时间去看看咯,21/11/22,7,https://sg.trip.com/review/river-wonders-98700-173751423?locale=en-SG,River Wonder,False
Lu yit wah,4.0,河叫生态园是新加坡 唯一在水上的动物园。你可以看到很多动物。有河里的生物，熊猫等等。来到新加坡一定要来打卡拍照。,29/05/23,2,https://sg.trip.com/review/river-wonders-98700-175980021?locale=en-SG,River Wonder,False
Eva hou,5.0,超级无敌有够好玩的地方 一整天都不够逛很多有趣的东西可以看 很多不同的生态,22/03/23,1,https://sg.trip.com/review/river-wonders-98700-175261553?locale=en-SG,River Wonder,False
佳先生007,5.0,时间不长，挺有意思的,20/07/23,2,https://sg.trip.com/review/river-wonders-98700-177667616?locale=en-SG,River Wonder,False
刘盈歌,5.0,很值得玩，轻松愉快。适合各个年龄阶段的人群，又很安全。如果时长更长点就更棒,30/07/22,0,https://sg.trip.com/review/river-wonders-98700-171837847?locale=en-SG,River Wonder,False
Thom&Ning,5.0,溜娃好去处！适合在炎热的下午，推着推车带娃亲近动物。园内各处都有遮阳走廊，一些展馆还有冷气。,23/09/22,3,https://sg.trip.com/review/river-wonders-98700-172781395?locale=en-SG,River Wonder,False
sofia-zhang,5.0,挺好玩的，就是太短时间了，有点意犹未尽，不要坐在第一排，第一个下降的位置衣服会湿掉。,18/05/23,0,https://sg.trip.com/review/river-wonders-98700-175879226?locale=en-SG,River Wonder,False
Anonymous User,1.0,生态园不错，但是这次坐船很糟心，因为下雨停止了，关键不能退票，必须改天或者兑换餐券，等到兑换好之后天气好了又可以坐船了，然后我们肯定想坐船呀，重买一份发现比携程更优惠，可以说到现在场就好，还不用担心退票问题，能坐就买,17/08/23,4,https://sg.trip.com/review/river-wonders-98700-178349327?locale=en-SG,River Wonder,False
Cody Au Yong,5.0,"OmigoshieCutenessOverloadEpicPANDAmic!Panda Le Le (叻叻）baby times theraputic mugshot.Le Le (叻叻）is first giant panda cub borned to Kai Kai and Jia Jia at #riverwonders , Singapore. Birthday 14 August 2021.",24/06/23,1,https://sg.trip.com/review/river-wonders-98700-176859225?locale=en-SG,River Wonder,True
