username,rating,content,time,image,UserURL,Attraction,is_english,is_japanese,cleaned_content,all_words,verbs,nouns,adjectives
悠莜琦琦,4.0,可爱吧，这个小鸟。就在奇幻花园，挺好玩的，好多是用植物编织的图案。早上不热，人又少。妥妥的vip感觉。位置离地铁站不远，很好找。,30/10/23,1,https://sg.trip.com/review/gardens-by-the-bay-94795-179609519?locale=en-SG,Garden by the bay,False,False,可爱吧这个小鸟。就在奇幻花园挺好玩的好多是用植物编织的 。早上不热人又少。妥妥的vip感觉。位置离地铁站不远很好找。,可爱 小鸟 奇幻 花园 挺好玩 好多 植物 编织   早上 热 少 妥妥 vip 感觉 位置 地铁站 不远 好找,可爱 位置 好找,小鸟 奇幻 花园 植物 编织 感觉 地铁站,挺好玩 热 少 妥妥
白衣熊,5.0,很好的景点，夏天里面也很凉快，和以前相比，互动项目也明显增多了。交通也很方便，景色是绝佳，各种植物可见，可以带一个防晒衣薄外套,25/08/23,2,https://sg.trip.com/review/gardens-by-the-bay-94795-178595292?locale=en-SG,Garden by the bay,False,False,很好的景点夏天里面也很凉快和以前相比互动项目也明显增多了。交通也很方便景色是绝佳各种植物可见可以带一个防晒衣薄外套,很好 景点 夏天 凉快 相比 互动 项目 增多 交通 景色 绝佳 植物 带 防晒 衣 薄 外套,相比 增多 带 防晒,景点 项目 交通 景色 植物 衣 外套,很好 凉快 薄
悠莜琦琦,4.0,奇幻花园里展示着许多花艺雕塑，走在其中彷佛进入奇幻世界，悬空的彩色花束无论从哪个角度都非常好拍！里面摆放的植物造型非常好看。,04/11/23,1,https://sg.trip.com/review/gardens-by-the-bay-94795-179653271?locale=en-SG,Garden by the bay,False,False,奇幻花园里展示着许多花艺雕塑走在其中彷佛进入奇幻世界悬空的彩色花束无论从哪个角度都非常好拍。里面摆放的植物造型非常好看。,奇幻 花园里 展示 花艺 雕塑 走 彷佛 奇幻 世界 悬空 彩色 花束 角度 拍 摆放 植物 造型 好看,展示 走 彷佛 拍 摆放 好看,奇幻 花园里 花艺 雕塑 奇幻 世界 悬空 彩色 花束 角度 植物 造型,
M29***77,5.0,很大的花园，云雾林和花穹也值得一去，花穹实在太冷了，最好带上一件外套。小朋友一直找猴面包树，成功找到很开心。里面还有一个免费的儿童乐园可以玩水，可以带上泳衣和浴巾，小朋友玩了两个小时还不肯走。晚上大树处有灯光秀，可以待上一整天。,26/08/23,0,https://sg.trip.com/review/gardens-by-the-bay-94795-178606166?locale=en-SG,Garden by the bay,False,False,很大的花园云雾林和花穹也值得一去花穹实在太冷了最好带上一件外套。小朋友一直找猴面包树成功找到很开心。里面还有一个免费的儿童乐园可以玩水可以带上泳衣和浴巾小朋友玩了两个小时还不肯走。晚上大树处有灯光秀可以待上一整天。,很大 花园 云雾 林 花穹 值得 一去 花穹 实在 太冷 带上 一件 外套 小朋友 找 猴面包树 成功 找到 开心 免费 儿童乐园 玩水 带上 泳衣 浴巾 小朋友 玩 两个 小时 不肯 走 晚上 大树 处有 灯光 秀 一整天,值得 实在 带上 找 找到 开心 免费 带上 玩 不肯 走 处有,花园 云雾 林 花穹 花穹 太冷 外套 小朋友 猴面包树 儿童乐园 玩水 泳衣 浴巾 小朋友 小时 大树 灯光,很大 成功 秀
iirsLIlil,4.0,阴天去的景色一般，室内有点冷，还可以吧,22/01/24,0,https://sg.trip.com/review/gardens-by-the-bay-94795-180489656?locale=en-SG,Garden by the bay,False,False,阴天去的景色一般室内有点冷还可以吧,阴天 景色 室内 冷,,阴天 景色,冷
M50***83,4.0,推荐花穹和云雾林,04/01/24,0,https://sg.trip.com/review/gardens-by-the-bay-94795-180291184?locale=en-SG,Garden by the bay,False,False,推荐花穹和云雾林,推荐 花穹 云雾 林,推荐,花穹 云雾 林,
悠莜琦琦,4.0,滨海花园有两座知名的植物冷室，分别为花穹和雾林，两座冷室分别模拟成不同的气候，可以参观到不同种类的植物，而夜晚点灯后的天空树更为滨海湾花园添增了不少色彩。,11/11/23,0,https://sg.trip.com/review/gardens-by-the-bay-94795-179735487?locale=en-SG,Garden by the bay,False,False,滨海花园有两座知名的植物冷室分别为花穹和雾林两座冷室分别模拟成不同的气候可以参观到不同种类的植物而夜晚点灯后的天空树更为滨海湾花园添增了不少色彩。,滨海 花园 两座 知名 植物 冷室 花穹 雾林 两座 冷室 模拟 成 气候 参观 种类 植物 夜晚 点灯 天空 树 更为 滨海湾 花园 添增 不少 色彩,知名 模拟 树 添增,滨海 花园 植物 冷室 花穹 雾林 冷室 成 气候 参观 种类 植物 点灯 天空 滨海湾 花园 色彩,
Anonymous User,5.0,比滨海湾花园有意思，非常有设计感，瀑布直泄而下比较震感。各种植物种类繁多，加上阿凡达及云雾元素，比较有感觉。还有观影等互动项目，大人和孩子都比较喜欢。,04/08/23,1,https://sg.trip.com/review/gardens-by-the-bay-94795-178137348?locale=en-SG,Garden by the bay,False,False,比滨海湾花园有意思非常有设计感瀑布直泄而下比较震感。各种植物种类繁多加上阿凡达及云雾元素比较有感觉。还有观影等互动项目大人和孩子都比较喜欢。,滨海湾 花园 有意思 设计 感 瀑布 直泄 震感 植物 种类 繁多 加上 阿凡达 云雾 元素 感觉 观影 互动 项目 大人 孩子 喜欢,设计 感 直泄 震感 加上 喜欢,滨海湾 花园 瀑布 植物 种类 阿凡达 云雾 元素 感觉 观影 项目 大人 孩子,繁多
TopangaL,5.0,花穹很舒服。如果时间宽裕。可以沉浸在里面一个下午。每个植物慢慢观赏。,28/10/23,0,https://sg.trip.com/review/gardens-by-the-bay-94795-179557615?locale=en-SG,Garden by the bay,False,False,花穹很舒服。如果时间宽裕。可以沉浸在里面一个下午。每个植物慢慢观赏。,花穹 舒服 时间 宽裕 沉浸 下午 植物 慢慢 观赏,沉浸 观赏,花穹 时间 植物,舒服 宽裕
_We***62,5.0,还是蛮好玩的，里面的造景非常漂亮，小朋友也很喜欢。阿凡达主题也非常好,23/08/23,3,https://sg.trip.com/review/gardens-by-the-bay-94795-178555033?locale=en-SG,Garden by the bay,False,False,还是蛮好玩的里面的造景非常漂亮小朋友也很喜欢。阿凡达主题也非常好,蛮 好玩 造景 漂亮 小朋友 喜欢 阿凡达 主题,好玩 喜欢,造景 小朋友 阿凡达 主题,漂亮
Anonymous User,5.0,孩子享受植物气息之中，虽然之前在北京已经去过世界花卉大观园，但是不同的场景、相同的植物也会感受不同；云雾林阿凡达主题也让孩子很惊喜，后面从上而下的沉浸式体验，也让孩子惊呼植物园还可以这么玩,16/08/23,0,https://sg.trip.com/review/gardens-by-the-bay-94795-178325887?locale=en-SG,Garden by the bay,False,False,孩子享受植物气息之中虽然之前在北京已经去过世界花卉大观园但是不同的场景相同的植物也会感受不同云雾林阿凡达主题也让孩子很惊喜后面从上而下的沉浸式体验也让孩子惊呼植物园还可以这么玩,孩子 享受 植物 气息 之中 北京 去过 世界 花卉 大观园 场景 植物 感受 云雾 林阿凡 达 主题 孩子 惊喜 沉浸 式 体验 孩子 惊呼 植物园 玩,享受 去过 感受 达 沉浸 惊呼 玩,孩子 植物 气息 北京 世界 花卉 大观园 场景 植物 云雾 林阿凡 主题 孩子 体验 孩子 植物园,惊喜
一日千里8,3.0,哪有什么奇花异草，全都半生不死，比外面公国的花草难看，没有生气！,29/12/23,1,https://sg.trip.com/review/gardens-by-the-bay-94795-180216500?locale=en-SG,Garden by the bay,False,False,哪有什么奇花异草全都半生不死比外面公国的花草难看没有生气。,哪有什么 奇花异草 全都 半生 死 外面 公国 花草 难看 生气,死 难看,全都 半生 公国 花草 生气,
M52***98,5.0,白天去的，没有太特别感触，就是一个室内大花园，孩子喜欢，个人无感,12/11/23,0,https://sg.trip.com/review/gardens-by-the-bay-94795-179739840?locale=en-SG,Garden by the bay,False,False,白天去的没有太特别感触就是一个室内大花园孩子喜欢个人无感,白天 太 特别 感触 室内 花园 孩子 喜欢 无感,感触 喜欢,花园 孩子 无感,
悠莜琦琦,4.0,滨海湾就在金沙后面，风景很漂亮，直接扫码，不需要换票，很方便。带着孩子去玩很适合，外面太热，这里冷气很足很舒服。后面还有一个娃玩水的地方，免费的,26/10/23,0,https://sg.trip.com/review/gardens-by-the-bay-94795-179539652?locale=en-SG,Garden by the bay,False,False,滨海湾就在金沙后面风景很漂亮直接扫码不需要换票很方便。带着孩子去玩很适合外面太热这里冷气很足很舒服。后面还有一个娃玩水的地方免费的,滨海湾 金沙 风景 很漂亮 扫码 换票 带 孩子 玩 适合 外面 太 热 冷气 很足 舒服 娃 玩水 地方 免费,带 玩 适合 免费,滨海湾 金沙 风景 很漂亮 扫码 换票 孩子 冷气 娃 玩水 地方,热 很足 舒服
Melody9951,5.0,值得去，非常舒适和好看,19/08/23,4,https://sg.trip.com/review/gardens-by-the-bay-94795-178499177?locale=en-SG,Garden by the bay,False,False,值得去非常舒适和好看,值得 舒适 好看,值得 好看,,舒适
139***07,5.0,非常值得体验，云雾林和花穹必须购票体验一下，特别有价值。建议下午两点可以先参观云雾林，再参观花穹，晚上7:30体验灯光秀。我们下午在花穹花费了很多时间，只能看完灯光秀后再去云雾林已经是晚上了，啥都拍不上照,14/04/23,9,https://sg.trip.com/review/gardens-by-the-bay-94795-175510133?locale=en-SG,Garden by the bay,False,False,非常值得体验云雾林和花穹必须购票体验一下特别有价值。建议下午两点可以先参观云雾林再参观花穹晚上体验灯光秀。我们下午在花穹花费了很多时间只能看完灯光秀后再去云雾林已经是晚上了啥都拍不上照,值得 体验 云雾 林 花穹 购票 体验 特别 价值 建议 下午 两点 先 参观 云雾 林再 参观 花穹 晚上 体验 灯光 秀 下午 花穹 花费 很多 时间 只能 完 灯光 秀 云雾 林 晚上 拍 上照,值得 只能 完 拍 上照,体验 云雾 林 花穹 购票 体验 价值 建议 参观 云雾 林再 参观 花穹 体验 灯光 花穹 花费 时间 灯光 云雾 林,秀 秀
悠莜琦琦,4.0,有看到阿凡达的造型和经典图案，科幻氛围很浓，里面很凉快，好像有在做什么活动，可能万圣节来了的缘故吧。人也挺多的，晚上还有超级树的灯光秀看。,28/10/23,0,https://sg.trip.com/review/gardens-by-the-bay-94795-179560246?locale=en-SG,Garden by the bay,False,False,有看到阿凡达的造型和经典 科幻氛围很浓里面很凉快好像有在做什么活动可能万圣节来了的缘故吧。人也挺多的晚上还有超级树的灯光秀看。,阿凡达 造型 经典   科幻 氛围 很浓 凉快 好像 活动 万圣节 缘故 挺 晚上 超级 树 灯光 秀,好像 活动 树,阿凡达 造型 经典 科幻 氛围 万圣节 缘故 灯光,凉快 秀
168***71,5.0,滨海花园花琼气温比较低，需要带一个长袖外套，被冻了出来。,26/11/23,0,https://sg.trip.com/review/gardens-by-the-bay-94795-179922210?locale=en-SG,Garden by the bay,False,False,滨海花园花琼气温比较低需要带一个长袖外套被冻了出来。,滨海 花园 花琼 气温 低 带 长袖 外套 冻,带 冻,滨海 花园 花琼 气温 长袖 外套,低
320***97,5.0,很好！值得一来！,29/10/23,1,https://sg.trip.com/review/gardens-by-the-bay-94795-179562609?locale=en-SG,Garden by the bay,False,False,很好。值得一来。,值得,值得,,
Anonymous User,5.0,非常值得一去的新加坡景点（甚至可以说是最值得最好玩的一处,31/07/23,3,https://sg.trip.com/review/gardens-by-the-bay-94795-177891679?locale=en-SG,Garden by the bay,False,False,非常值得一去的新加坡景点甚至可以说是最值得最好玩的一处,值得 一去 新加坡 景点 值得 好玩 一处,值得 值得 好玩,新加坡 景点,
悠莜琦琦,4.0,感觉还不错吧。人不多，地方不大，但是贵在精致。值得逛一下，制作的一些图案也是非常逼真的，非常用心的作品。亲眼看看会有意想不到的收获哦！,30/10/23,0,https://sg.trip.com/review/gardens-by-the-bay-94795-179613460?locale=en-SG,Garden by the bay,False,False,感觉还不错吧。人不多地方不大但是贵在精致。值得逛一下制作的一些 非常用心的作品。亲眼看看会有意想不到的收获哦。,感觉 不错 人不多 地方 贵在 精致 值得 逛 制作   用心 作品 亲眼 意想不到 收获,值得 逛 制作 收获,感觉 地方 贵在 用心 作品,不错 精致
Anonymous User,5.0,新加坡的地标建筑。花花草草非常多，但是设计得非常巧妙。现在有阿凡达主题，上上下下好几层。就是离地铁站走点路。金沙酒店可以直接过去。,03/09/23,1,https://sg.trip.com/review/gardens-by-the-bay-94795-178766816?locale=en-SG,Garden by the bay,False,False,新加坡的地标建筑。花花草草非常多但是设计得非常巧妙。现在有阿凡达主题上上下下好几层。就是离地铁站走点路。金沙酒店可以直接过去。,新加坡 地标 建筑 花花草草 设计 巧妙 阿凡达 主题 上上下下 好几层 地铁站 走 路 金沙 酒店,设计 走,新加坡 地标 建筑 花花草草 阿凡达 主题 地铁站 路 金沙 酒店,巧妙
M30***72,5.0,新加坡必游项目，携程出票很快，直接扫码就能进，很方便，不用大拍长队去现场买票。两个景点在一起，各式各样的花很漂亮，阿凡达很壮观，烟雾缭绕，孩子们玩的很开心。值得推荐。,03/08/23,0,https://sg.trip.com/review/gardens-by-the-bay-94795-178118325?locale=en-SG,Garden by the bay,False,False,新加坡必游项目携程出票很快直接扫码就能进很方便不用大拍长队去现场买票。两个景点在一起各式各样的花很漂亮阿凡达很壮观烟雾缭绕孩子们玩的很开心。值得推荐。,新加坡 必游 项目 携程 出票 很快 扫码 进 不用 拍 长队 现场 买票 两个 景点 各式各样 花 很漂亮 阿凡达 壮观 烟雾 缭绕 孩子 玩 开心 值得 推荐,进 不用 拍 缭绕 玩 开心 值得 推荐,新加坡 项目 携程 出票 扫码 长队 现场 买票 景点 花 很漂亮 阿凡达 烟雾 孩子,壮观
悠莜琦琦,4.0,出票非常快，不用排队去买票。奇幻花园位置不错，容易找，景点不大。一小时就整完了。离云雾林和花穹也不是很远，走15分钟的样子。,28/10/23,0,https://sg.trip.com/review/gardens-by-the-bay-94795-179560197?locale=en-SG,Garden by the bay,False,False,出票非常快不用排队去买票。奇幻花园位置不错容易找景点不大。一小时就整完了。离云雾林和花穹也不是很远走分钟的样子。,出票 快 不用 排队 买票 奇幻 花园 位置 不错 找 景点 小时 整完 云雾 林 花穹 远走 分钟 样子,不用 位置 找 整完 远走,出票 排队 买票 奇幻 花园 景点 小时 云雾 林 花穹 样子,快 不错
悠莜琦琦,4.0,出票快，直接扫码入园，里面冷气开的很舒服。外面太热了，里面制作很天然。从金沙酒店过来十分钟的样子，穿过走廊，很方便。赞一个！,23/10/23,0,https://sg.trip.com/review/gardens-by-the-bay-94795-179518402?locale=en-SG,Garden by the bay,False,False,出票快直接扫码入园里面冷气开的很舒服。外面太热了里面制作很天然。从金沙酒店过来十分钟的样子穿过走廊很方便。赞一个。,出票 快 扫码 入园 冷气 开 舒服 外面 太 热 制作 天然 金沙 酒店 十分钟 样子 穿过 走廊 赞,出票 开 制作 穿过 赞,扫码 入园 冷气 金沙 酒店 样子 走廊,快 舒服 热
