username,rating,content,time,image,UserURL,Attraction,is_english
_TS***3y,5.0,The authenticity of the Singapore Botanic Gardens is demonstrated by the continued use as a botanic garden and as a place of scientific research.,18/08/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178357703?locale=en-SG,Botanic Garden,True
_TS***kg,5.0,"The gardens are free to enter, but a small charge for the Orchard display, however if you have proof i.e. copy of your passport that you are over 60 years of age you get a discount!",18/08/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178357503?locale=en-SG,Botanic Garden,True
_TS***58,5.0,Complementing these unique resources are sensitive developments and entertainment events providing visitors educational and recreational facilities amidst the wonders of nature.,18/08/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178357259?locale=en-SG,Botanic Garden,True
glenfe,5.0,"The Singapore Botanic Garden was listed as a UNESCO World Heritage Site at the 39th session of the World Heritage Committee (WHC) in Bonn, Germany. This oldest park in Singapore is a transformation from a plantation into a popular recreational park. Apart from tourism, the park also functions as a center for botanical and horticultural research.",18/08/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178353725?locale=en-SG,Botanic Garden,True
_TS***tw,5.0,"Situated at the heart of the city of Singapore, the site demonstrates the evolution of a British tropical colonial botanic garden that has become a modern world-class scientific institution used for both conservation and education. must be mandatory here if on vacation",18/08/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178353616?locale=en-SG,Botanic Garden,True
hunatian,5.0,"It has been an important centre for science, research and plant conservation, notably in connection with the cultivation of rubber plantations, in Southeast Asia since 1875.",17/08/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178343460?locale=en-SG,Botanic Garden,True
_TS***az,5.0,"Each Core presents an exciting array of attractions. Take your time to stroll around the Gardens and enjoy the wonderful sights, sounds and wonders the luscious greenery offers.",17/08/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178343403?locale=en-SG,Botanic Garden,True
luhul,5.0,"A testament to Singapore&#39;s reputation as a City in a Garden, the Singapore Botanic Gardens have been named the country&#39;s first World Heritage Site by UNESCO, joining iconic landmarks such as Cambodia&#39;s Angkor Wat and the Great Wall of China.",16/08/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178323971?locale=en-SG,Botanic Garden,True
Hamad1122,5.0,"The Singapore Botanic Gardens is a 164-year-old tropical garden located at the fringe of the Orchard Road shopping district in Singapore. It is one of three gardens, and the only tropical garden, to be honoured as a UNESCO World Heritage Site.&nbsp;",14/08/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178300819?locale=en-SG,Botanic Garden,True
Klee99,5.0,"Singapore Botanic Gardens is a true oasis of tranquility and natural beauty. With its lush greenery, colorful blooms, and serene lakes, the garden provides a serene escape from the bustling city. The well-maintained paths make strolling through the various themed sections a delightful experience. The National Orchid Garden is a standout, boasting an exquisite collection of orchid species. Whether you&#39;re a nature enthusiast or just seeking a peaceful retreat, this garden is a must-visit.",14/08/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178289584?locale=en-SG,Botanic Garden,True
Khaliq,5.0,Its wonderful place to visit and enjoy your leisure time. I visited it and many more places in Singapore. Overall it was a joyful tour.,14/08/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178286347?locale=en-SG,Botanic Garden,True
_TX***89,5.0,"Sceneries were amazing at the Singapore Botanic Gardens, easy access to restaurants and beautiful flowers along the way",10/08/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178231339?locale=en-SG,Botanic Garden,True
Jo & Jo,5.0,"If you love nature, this is the place to go. Beautiful scenery, nice place to sit and relax while enjoying a nice beverage.",10/08/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178223535?locale=en-SG,Botanic Garden,True
daniaexperiences,5.0,Super huge park with multiple spots to sit down at or lay a picnic with family and friends. Beautiful flowers and landscaping.,09/08/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178210201?locale=en-SG,Botanic Garden,True
Su StoneMountain,5.0,One of the best parks to walk in Singapore. So much history too and the flora and fauna are well labelled. The children&rsquo;s park is intelligently designed and the new extension has made the gardens even more interesting. There are so many paths you will not get bored no matter how many times you go. We always take visitors here and the cafes are good especially juice near the ginger garden and Bingsu near the tanglin entrance but the absolute best thing is the orchid garden. Worth the entrance fee which is minimal.,04/08/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178134124?locale=en-SG,Botanic Garden,True
ABDELJALIL ELBOUZIDI,4.0,"The Singapore Botanic Gardens, a verdant oasis in the heart of the city-state. Established in 1859, it boasts a rich heritage and is recognized as a UNESCO World Heritage Site. Lush greenery, colorful blooms, and tranquil lakes enchant visitors, providing a serene escape. The National Orchid Garden showcases a vast collection of exquisite orchids, making it a horticultural paradise.",30/07/23,3,https://sg.trip.com/review/singapore-botanic-gardens-76133-177812451?locale=en-SG,Botanic Garden,True
_TI***1u,4.0,"tranquillity and its a unesco site, must visit",22/12/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-180140907?locale=en-SG,Botanic Garden,True
Christerkk,5.0,Amazing garden! Really recommended to visit!,16/09/23,4,https://sg.trip.com/review/singapore-botanic-gardens-76133-178995234?locale=en-SG,Botanic Garden,True
Cxcx,4.0,"a good place for couple to take married photos , lovely! orchid garden is also beautiful!!",28/11/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-179935874?locale=en-SG,Botanic Garden,True
:))0,5.0,it&rsquo;s an award-winning large size outdoor garden. It&rsquo;s free to visit. Sometimes there are free concerts playing.,28/08/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178700616?locale=en-SG,Botanic Garden,True
GP81,5.0,beautiful and welcome shade from the Singapore sun and humidity,14/11/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-179790952?locale=en-SG,Botanic Garden,True
_TI***or,5.0,Nice. Easy to go. Fun to go with family and friends. Recommended.,09/11/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-179722325?locale=en-SG,Botanic Garden,True
Landicho Ferie,5.0,the place is very nice and you can relax and see the beuty of nature,24/07/23,3,https://sg.trip.com/review/singapore-botanic-gardens-76133-177729486?locale=en-SG,Botanic Garden,True
yehezvina,5.0,journey through the gardens with your guide listening to fun facts and interesting stories about the grounds.,18/08/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178395784?locale=en-SG,Botanic Garden,True
Tashajade,5.0,"One of the best botanical gardens in all of south east Asia. Plenty of incredible plants, flowers and wildlife.",31/07/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-177917144?locale=en-SG,Botanic Garden,True
Jem12x,4.0,"Really pretty place to visit in singapore, had a lot of pretty flowers although the weather can be a little hot.",08/12/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-180012193?locale=en-SG,Botanic Garden,True
Fiona AHR,5.0,Perfect place to have a stroll and brunch on a weekday morning! Love the greenery and freshness in the air here!,18/10/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-179441888?locale=en-SG,Botanic Garden,True
AdyMaya,5.0,nice dan beautiful place that must go,27/10/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-179554496?locale=en-SG,Botanic Garden,True
Xelate,4.0,lot of people due to holiday session,03/01/24,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-180285794?locale=en-SG,Botanic Garden,True
_TI***zz,5.0,"Lovely place, I recommend because this place is beautiful.",10/12/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-180055681?locale=en-SG,Botanic Garden,True
Yoko momo,5.0,Love the different varieties of orchids. is a musto visit.,10/11/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-179733196?locale=en-SG,Botanic Garden,True
Xaney,5.0,one of the reasons why SG is a city in a garden❤️,27/10/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-179550314?locale=en-SG,Botanic Garden,True
MyaThandarMin,5.0,This place is very nice to take the photos and go for walks,18/11/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-179810439?locale=en-SG,Botanic Garden,True
Arqueee,5.0,"large, pet-friendly park great for weekend activities such as picnic. Nice place to jog around as well.",18/09/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-179051734?locale=en-SG,Botanic Garden,True
Hawkins.Travels,5.0,Orchid garden is a must to see if you like the floral and faunas. they also have a small waterfall and cafes,19/08/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178495200?locale=en-SG,Botanic Garden,True
mooomoooo,5.0,beautiful and romantic gardens that are peaceful to stroll around and enjoy the sunshine and fresh air.,03/08/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178118170?locale=en-SG,Botanic Garden,True
Katie432,5.0,amazing gardens - Singapore is so clean but expensive,12/12/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-180062243?locale=en-SG,Botanic Garden,True
Tan Kai Xuan,5.0,"A very beautiful scenic spot, very suitable for taking pictures, it is worth going for the second time",28/08/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178696380?locale=en-SG,Botanic Garden,True
_TX***pm,4.0,Nice place but can be very hot,06/01/24,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-180302362?locale=en-SG,Botanic Garden,True
Chlo_ellen,5.0,a beautiful place to explore,16/12/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-180084148?locale=en-SG,Botanic Garden,True
Helenwjh,5.0,nice place to chill if you have free time on weekends.,07/11/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-179712086?locale=en-SG,Botanic Garden,True
MH1,5.0,A massive garden that feels very secretive and untouched by the modern world,07/09/23,2,https://sg.trip.com/review/singapore-botanic-gardens-76133-178860451?locale=en-SG,Botanic Garden,True
Sulphur,5.0,the gardens are so beautiful and very attractive ❤️,12/11/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-179739061?locale=en-SG,Botanic Garden,True
zaraaaa,3.0,"Cleaniest park i have ever visit, place is just a tep to the railway station",03/01/24,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-180284283?locale=en-SG,Botanic Garden,True
_TI***rm,3.0,been there years ago. quite nice the scenery but quite hot over there. will,22/12/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-180142644?locale=en-SG,Botanic Garden,True
Derrar,5.0,my favourite part of Singapore and it is beautiful,12/12/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-180066590?locale=en-SG,Botanic Garden,True
Abir Abrar,5.0,Very peaceful and quiet place. A must visit place.,25/11/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-179878925?locale=en-SG,Botanic Garden,True
enol297,5.0,What an amazing place in the middle of a cosmopolitan city. Its free to walk around the main gardens,19/08/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178495505?locale=en-SG,Botanic Garden,True
Hawkins.Travels,5.0,Nice sunny experience for families and kids. We enjoyed ourselves here and also had lunch at Prive,19/08/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-178494810?locale=en-SG,Botanic Garden,True
Bella:),5.0,nice place to walk around,07/11/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-179712173?locale=en-SG,Botanic Garden,True
